time,gFx,gFy,gFz,TgF
6.601000,0.8188,-0.3866,-0.3471,0.970
6.635000,0.8183,-0.3859,-0.3288,0.963
6.636000,0.8158,-0.3871,-0.3085,0.954
6.636000,0.8117,-0.3881,-0.2868,0.944
6.636000,0.8068,-0.3883,-0.2621,0.933
6.636000,0.7992,-0.3873,-0.2362,0.919
6.636000,0.7897,-0.3849,-0.2093,0.903
6.637000,0.7790,-0.3822,-0.1827,0.887
6.637000,0.7672,-0.3800,-0.1573,0.871
6.637000,0.7550,-0.3795,-0.1326,0.855
6.639000,0.7416,-0.3785,-0.1089,0.840
6.644000,0.7279,-0.3778,-0.0857,0.825
6.647000,0.7120,-0.3776,-0.0627,0.808
6.650000,0.6937,-0.3768,-0.0415,0.791
6.655000,0.6756,-0.3754,-0.0205,0.773
6.661000,0.6588,-0.3744,-0.0009,0.758
6.665000,0.6429,-0.3729,0.0176,0.743
6.667000,0.6285,-0.3712,0.0362,0.731
6.671000,0.6138,-0.3693,0.0550,0.718
6.675000,0.6001,-0.3671,0.0738,0.707
6.680000,0.5889,-0.3639,0.0914,0.698
6.683000,0.5798,-0.3592,0.1105,0.691
6.687000,0.5728,-0.3536,0.1298,0.686
6.691000,0.5689,-0.3456,0.1471,0.682
6.695000,0.5657,-0.3370,0.1625,0.678
6.699000,0.5625,-0.3285,0.1747,0.674
6.703000,0.5615,-0.3189,0.1843,0.672
6.707000,0.5591,-0.3084,0.1904,0.666
6.718000,0.5576,-0.2991,0.1926,0.661
6.719000,0.5540,-0.2918,0.1928,0.655
6.720000,0.5483,-0.2864,0.1894,0.647
6.723000,0.5430,-0.2835,0.1818,0.639
6.754000,0.5376,-0.2823,0.1718,0.631
6.755000,0.5334,-0.2825,0.1603,0.625
6.755000,0.5312,-0.2852,0.1484,0.621
6.755000,0.5276,-0.2886,0.1391,0.617
6.756000,0.5254,-0.2908,0.1320,0.615
6.756000,0.5246,-0.2918,0.1264,0.613
6.756000,0.5261,-0.2938,0.1200,0.614
6.758000,0.5295,-0.2943,0.1137,0.616
6.761000,0.5349,-0.2943,0.1073,0.620
6.764000,0.5432,-0.2940,0.1012,0.626
6.766000,0.5557,-0.2935,0.0948,0.636
6.770000,0.5689,-0.2903,0.0875,0.645
6.778000,0.5818,-0.2894,0.0795,0.655
6.779000,0.5945,-0.2903,0.0721,0.666
6.783000,0.6082,-0.2935,0.0646,0.678
6.786000,0.6204,-0.2974,0.0567,0.690
6.790000,0.6307,-0.3028,0.0506,0.701
6.795000,0.6397,-0.3094,0.0455,0.712
6.800000,0.6483,-0.3172,0.0435,0.723
6.804000,0.6573,-0.3253,0.0431,0.735
6.808000,0.6658,-0.3353,0.0413,0.747
6.813000,0.6759,-0.3448,0.0401,0.760
6.815000,0.6881,-0.3551,0.0384,0.775
6.818000,0.7035,-0.3641,0.0377,0.793
6.824000,0.7252,-0.3695,0.0362,0.815
6.849000,0.7492,-0.3727,0.0350,0.837
6.851000,0.7743,-0.3744,0.0355,0.861
6.851000,0.8012,-0.3756,0.0372,0.886
6.851000,0.8256,-0.3768,0.0389,0.908
6.851000,0.8491,-0.3785,0.0387,0.930
6.852000,0.8711,-0.3820,0.0369,0.952
6.852000,0.8889,-0.3868,0.0367,0.970
6.855000,0.9036,-0.3934,0.0369,0.986
6.860000,0.9163,-0.4008,0.0379,1.001
6.863000,0.9299,-0.4061,0.0406,1.016
6.867000,0.9441,-0.4135,0.0438,1.032
6.872000,0.9583,-0.4201,0.0472,1.047
6.874000,0.9729,-0.4235,0.0526,1.062
6.879000,0.9864,-0.4250,0.0602,1.076
6.883000,0.9993,-0.4264,0.0704,1.089
6.886000,1.0132,-0.4272,0.0817,1.103
6.891000,1.0257,-0.4296,0.0934,1.116
6.896000,1.0377,-0.4337,0.1046,1.130
6.899000,1.0472,-0.4381,0.1159,1.141
6.903000,1.0543,-0.4445,0.1276,1.151
6.907000,1.0609,-0.4526,0.1386,1.162
6.916000,1.0680,-0.4604,0.1496,1.173
6.917000,1.0755,-0.4687,0.1576,1.184
6.919000,1.0834,-0.4765,0.1640,1.195
6.923000,1.0926,-0.4846,0.1689,1.207
6.939000,1.1017,-0.4929,0.1740,1.219
6.940000,1.1090,-0.5034,0.1774,1.231
6.941000,1.1117,-0.5149,0.1816,1.239
6.942000,1.1122,-0.5288,0.1887,1.246
6.992000,1.1115,-0.5437,0.2016,1.254
6.993000,1.1102,-0.5598,0.2177,1.262
6.993000,1.1078,-0.5747,0.2368,1.270
6.994000,1.1044,-0.5899,0.2554,1.278
6.994000,1.1012,-0.6040,0.2727,1.285
6.994000,1.1019,-0.6184,0.2896,1.296
6.994000,1.1063,-0.6326,0.3050,1.310
6.995000,1.1141,-0.6480,0.3191,1.328
6.995000,1.1251,-0.6649,0.3321,1.348
6.995000,1.1374,-0.6829,0.3458,1.371
6.995000,1.1469,-0.7020,0.3609,1.392
6.996000,1.1567,-0.7191,0.3743,1.412
6.996000,1.1654,-0.7318,0.3868,1.429
6.996000,1.1742,-0.7421,0.3949,1.444
7.000000,1.1816,-0.7511,0.3978,1.456
7.003000,1.1879,-0.7589,0.3951,1.464
7.007000,1.1948,-0.7670,0.3885,1.472
7.011000,1.2014,-0.7768,0.3790,1.480
7.015000,1.2077,-0.7895,0.3675,1.489
7.020000,1.2141,-0.8034,0.3567,1.499
7.024000,1.2192,-0.8190,0.3465,1.509
7.029000,1.2224,-0.8342,0.3350,1.517
7.031000,1.2251,-0.8476,0.3223,1.524
7.034000,1.2285,-0.8566,0.3079,1.529
7.038000,1.2334,-0.8620,0.2930,1.533
7.058000,1.2422,-0.8620,0.2778,1.537
7.059000,1.2517,-0.8571,0.2637,1.540
7.059000,1.2627,-0.8464,0.2502,1.541
7.059000,1.2761,-0.8305,0.2378,1.541
7.060000,1.2944,-0.8114,0.2219,1.544
7.063000,1.3115,-0.7914,0.2004,1.545
7.067000,1.3257,-0.7662,0.1789,1.542
7.071000,1.3389,-0.7350,0.1579,1.536
7.075000,1.3497,-0.6998,0.1376,1.527
7.079000,1.3570,-0.6617,0.1171,1.514
7.083000,1.3611,-0.6214,0.0970,1.499
7.086000,1.3611,-0.5816,0.0775,1.482
7.090000,1.3541,-0.5449,0.0587,1.461
7.095000,1.3399,-0.5119,0.0421,1.435
7.099000,1.3201,-0.4846,0.0286,1.407
7.103000,1.2957,-0.4628,0.0184,1.376
7.106000,1.2693,-0.4469,0.0147,1.346
7.111000,1.2407,-0.4352,0.0169,1.315
7.115000,1.2124,-0.4289,0.0260,1.286
7.119000,1.1850,-0.4269,0.0406,1.260
7.122000,1.1574,-0.4284,0.0584,1.236
7.129000,1.1283,-0.4337,0.0753,1.211
7.132000,1.0978,-0.4433,0.0919,1.187
7.134000,1.0663,-0.4572,0.1061,1.165
7.139000,1.0338,-0.4709,0.1205,1.142
7.167000,1.0008,-0.4880,0.1347,1.122
7.168000,0.9678,-0.5075,0.1493,1.103
7.168000,0.9334,-0.5273,0.1647,1.085
7.169000,0.8984,-0.5478,0.1791,1.067
7.169000,0.8647,-0.5691,0.1923,1.053
7.169000,0.8308,-0.5906,0.2011,1.039
7.169000,0.7990,-0.6118,0.2070,1.027
7.171000,0.7687,-0.6324,0.2094,1.017
7.175000,0.7413,-0.6485,0.2082,1.007
7.179000,0.7154,-0.6641,0.2055,0.998
7.183000,0.6920,-0.6761,0.2031,0.989
7.187000,0.6717,-0.6859,0.1999,0.981
7.191000,0.6546,-0.6937,0.1987,0.974
7.196000,0.6385,-0.7010,0.1984,0.969
7.199000,0.6248,-0.7049,0.2014,0.963
7.203000,0.6138,-0.7071,0.2055,0.959
7.206000,0.6048,-0.7069,0.2089,0.953
7.211000,0.5962,-0.7054,0.2124,0.948
7.215000,0.5908,-0.7000,0.2158,0.941
7.219000,0.5891,-0.6932,0.2190,0.936
7.223000,0.5906,-0.6856,0.2207,0.931
7.227000,0.5962,-0.6800,0.2212,0.931
7.231000,0.6031,-0.6712,0.2229,0.929
7.235000,0.6106,-0.6617,0.2258,0.928
7.239000,0.6197,-0.6531,0.2287,0.929
7.244000,0.6280,-0.6441,0.2307,0.929
7.247000,0.6360,-0.6346,0.2309,0.928
7.251000,0.6434,-0.6250,0.2273,0.925
7.255000,0.6507,-0.6180,0.2214,0.924
7.268000,0.6570,-0.6111,0.2141,0.922
7.269000,0.6619,-0.6050,0.2045,0.920
7.269000,0.6661,-0.5991,0.1945,0.917
7.274000,0.6702,-0.5918,0.1835,0.913
7.276000,0.6754,-0.5855,0.1711,0.910
7.314000,0.6812,-0.5786,0.1593,0.908
7.314000,0.6876,-0.5706,0.1474,0.906
7.315000,0.6947,-0.5623,0.1378,0.904
7.315000,0.7027,-0.5517,0.1293,0.903
7.315000,0.7110,-0.5403,0.1222,0.901
7.316000,0.7164,-0.5278,0.1149,0.897
7.316000,0.7189,-0.5144,0.1088,0.891
7.316000,0.7181,-0.5029,0.1024,0.883
7.316000,0.7162,-0.4921,0.0970,0.874
7.316000,0.7159,-0.4821,0.0922,0.868
7.320000,0.7162,-0.4721,0.0878,0.862
7.323000,0.7174,-0.4621,0.0851,0.858
7.329000,0.7140,-0.4523,0.0846,0.849
7.331000,0.7103,-0.4440,0.0834,0.842
7.335000,0.7032,-0.4374,0.0819,0.832
7.339000,0.6932,-0.4296,0.0829,0.820
7.343000,0.6822,-0.4230,0.0875,0.807
7.346000,0.6727,-0.4171,0.0931,0.797
7.351000,0.6649,-0.4137,0.0931,0.789
7.355000,0.6568,-0.4105,0.0875,0.779
7.363000,0.6500,-0.4076,0.0777,0.771
7.364000,0.6446,-0.4047,0.0655,0.764
7.367000,0.6417,-0.4010,0.0531,0.759
7.372000,0.6392,-0.3993,0.0445,0.755
7.409000,0.6358,-0.3978,0.0409,0.751
7.410000,0.6319,-0.3986,0.0418,0.748
7.410000,0.6272,-0.3993,0.0453,0.745
7.410000,0.6226,-0.4017,0.0497,0.743
7.411000,0.6199,-0.4052,0.0531,0.742
7.411000,0.6160,-0.4096,0.0543,0.742
7.411000,0.6121,-0.4142,0.0538,0.741
7.411000,0.6062,-0.4196,0.0540,0.739
7.412000,0.6001,-0.4272,0.0528,0.739
7.412000,0.5935,-0.4355,0.0514,0.738
7.416000,0.5864,-0.4445,0.0506,0.738
7.419000,0.5789,-0.4528,0.0497,0.737
7.424000,0.5696,-0.4609,0.0497,0.734
7.428000,0.5598,-0.4689,0.0504,0.732
7.432000,0.5513,-0.4763,0.0519,0.730
7.435000,0.5452,-0.4843,0.0553,0.731
7.439000,0.5405,-0.4926,0.0592,0.734
7.443000,0.5366,-0.5026,0.0655,0.738
7.447000,0.5339,-0.5117,0.0707,0.743
7.451000,0.5339,-0.5200,0.0741,0.749
7.455000,0.5347,-0.5273,0.0765,0.755
7.463000,0.5368,-0.5351,0.0799,0.762
7.464000,0.5395,-0.5412,0.0841,0.769
7.467000,0.5422,-0.5481,0.0912,0.776
7.470000,0.5447,-0.5554,0.0988,0.784
7.496000,0.5469,-0.5632,0.1056,0.792
7.497000,0.5486,-0.5718,0.1100,0.800
7.497000,0.5513,-0.5801,0.1122,0.808
7.498000,0.5542,-0.5889,0.1129,0.816
7.498000,0.5591,-0.5979,0.1129,0.826
7.498000,0.5657,-0.6062,0.1112,0.837
7.499000,0.5740,-0.6158,0.1076,0.849
7.503000,0.5823,-0.6236,0.1041,0.860
7.507000,0.5896,-0.6321,0.0990,0.870
7.511000,0.5972,-0.6409,0.0944,0.881
7.514000,0.6053,-0.6512,0.0890,0.893
7.519000,0.6133,-0.6614,0.0839,0.906
7.524000,0.6216,-0.6707,0.0790,0.918
7.527000,0.6302,-0.6803,0.0743,0.930
7.530000,0.6385,-0.6910,0.0702,0.943
7.536000,0.6473,-0.7010,0.0685,0.957
7.539000,0.6558,-0.7123,0.0687,0.971
7.543000,0.6649,-0.7247,0.0690,0.986
7.547000,0.6734,-0.7391,0.0712,1.002
7.551000,0.6805,-0.7560,0.0753,1.020
7.555000,0.6869,-0.7728,0.0814,1.037
7.559000,0.6930,-0.7909,0.0907,1.055
7.563000,0.6993,-0.8090,0.1022,1.074
7.567000,0.7071,-0.8259,0.1134,1.093
7.571000,0.7164,-0.8422,0.1259,1.113
7.576000,0.7262,-0.8584,0.1398,1.133
7.579000,0.7357,-0.8720,0.1547,1.151
7.583000,0.7467,-0.8842,0.1691,1.170
7.587000,0.7582,-0.8960,0.1833,1.188
7.591000,0.7687,-0.9082,0.1977,1.206
7.602000,0.7787,-0.9219,0.2124,1.225
7.603000,0.7875,-0.9343,0.2253,1.243
7.603000,0.7961,-0.9470,0.2358,1.259
7.607000,0.8049,-0.9602,0.2434,1.276
7.643000,0.8146,-0.9766,0.2458,1.295
7.644000,0.8242,-0.9942,0.2441,1.314
7.644000,0.8344,-1.0135,0.2370,1.334
7.644000,0.8447,-1.0343,0.2273,1.355
7.645000,0.8569,-1.0543,0.2170,1.376
7.645000,0.8703,-1.0736,0.2075,1.398
7.645000,0.8830,-1.0907,0.1972,1.417
7.645000,0.8943,-1.1068,0.1870,1.435
7.646000,0.9028,-1.1198,0.1777,1.449
7.647000,0.9097,-1.1315,0.1681,1.462
7.651000,0.9128,-1.1435,0.1584,1.472
7.655000,0.9126,-1.1564,0.1513,1.481
7.660000,0.9116,-1.1703,0.1469,1.491
7.663000,0.9111,-1.1884,0.1432,1.504
7.667000,0.9092,-1.2094,0.1413,1.520
7.671000,0.9089,-1.2317,0.1403,1.537
7.676000,0.9114,-1.2561,0.1386,1.558
7.680000,0.9167,-1.2810,0.1381,1.581
7.684000,0.9233,-1.3032,0.1410,1.603
7.688000,0.9285,-1.3257,0.1474,1.625
7.691000,0.9314,-1.3472,0.1549,1.645
7.697000,0.9324,-1.3663,0.1637,1.662
7.699000,0.9329,-1.3821,0.1730,1.676
7.703000,0.9324,-1.3975,0.1857,1.690
7.707000,0.9309,-1.4095,0.2036,1.701
7.727000,0.9263,-1.4151,0.2273,1.707
7.728000,0.9211,-1.4115,0.2588,1.705
7.728000,0.9192,-1.3980,0.2920,1.698
7.728000,0.9229,-1.3724,0.3223,1.685
7.728000,0.9316,-1.3360,0.3506,1.666
7.730000,0.9473,-1.2856,0.3758,1.641
7.735000,0.9688,-1.2248,0.3973,1.611
7.738000,0.9930,-1.1559,0.4137,1.579
7.742000,1.0203,-1.0819,0.4247,1.547
7.746000,1.0477,-1.0062,0.4310,1.515
7.751000,1.0738,-0.9299,0.4300,1.484
7.754000,1.0990,-0.8576,0.4217,1.456
7.759000,1.1222,-0.7909,0.4054,1.432
7.763000,1.1378,-0.7320,0.3829,1.406
7.767000,1.1464,-0.6807,0.3526,1.379
7.771000,1.1508,-0.6392,0.3152,1.354
7.774000,1.1488,-0.6062,0.2712,1.327
7.779000,1.1425,-0.5813,0.2219,1.301
7.783000,1.1325,-0.5603,0.1681,1.275
7.786000,1.1212,-0.5434,0.1102,1.251
7.791000,1.1066,-0.5285,0.0497,1.227
7.795000,1.0931,-0.5141,-0.0082,1.208
7.799000,1.0777,-0.5031,-0.0593,1.191
7.803000,1.0616,-0.4946,-0.1018,1.176
7.807000,1.0443,-0.4880,-0.1380,1.161
7.834000,1.0252,-0.4807,-0.1683,1.145
7.835000,1.0049,-0.4750,-0.1944,1.128
7.835000,0.9842,-0.4716,-0.2154,1.112
7.835000,0.9634,-0.4670,-0.2325,1.096
7.835000,0.9439,-0.4631,-0.2457,1.080
7.836000,0.9260,-0.4579,-0.2555,1.064
7.836000,0.9077,-0.4528,-0.2660,1.049
7.839000,0.8935,-0.4465,-0.2723,1.035
7.845000,0.8806,-0.4389,-0.2755,1.022
7.847000,0.8698,-0.4296,-0.2738,1.008
7.851000,0.8596,-0.4193,-0.2662,0.993
7.855000,0.8535,-0.4081,-0.2540,0.980
7.860000,0.8488,-0.3966,-0.2386,0.967
7.865000,0.8457,-0.3854,-0.2203,0.955
7.867000,0.8415,-0.3741,-0.2000,0.942
7.871000,0.8349,-0.3663,-0.1788,0.929
7.875000,0.8237,-0.3614,-0.1561,0.913
7.880000,0.8097,-0.3578,-0.1304,0.895
7.884000,0.7958,-0.3548,-0.1016,0.877
7.887000,0.7819,-0.3517,-0.0698,0.860
7.891000,0.7665,-0.3490,-0.0385,0.843
7.895000,0.7487,-0.3475,-0.0082,0.825
7.900000,0.7294,-0.3465,0.0206,0.808
7.903000,0.7101,-0.3460,0.0455,0.791
7.907000,0.6920,-0.3438,0.0682,0.776
7.911000,0.6746,-0.3392,0.0900,0.760
7.914000,0.6595,-0.3331,0.1112,0.747
7.919000,0.6470,-0.3255,0.1305,0.736
7.923000,0.6358,-0.3167,0.1471,0.725
7.932000,0.6258,-0.3082,0.1596,0.716
7.933000,0.6170,-0.3004,0.1701,0.707
7.935000,0.6099,-0.2918,0.1784,0.699
7.939000,0.6016,-0.2825,0.1838,0.690
7.966000,0.5955,-0.2737,0.1872,0.682
7.967000,0.5906,-0.2657,0.1882,0.674
7.967000,0.5845,-0.2596,0.1877,0.667
7.967000,0.5784,-0.2517,0.1833,0.657
7.968000,0.5713,-0.2466,0.1752,0.646
7.968000,0.5625,-0.2417,0.1652,0.634
7.968000,0.5525,-0.2371,0.1537,0.621
7.971000,0.5417,-0.2320,0.1425,0.606
7.974000,0.5317,-0.2288,0.1310,0.593
7.978000,0.5237,-0.2244,0.1207,0.582
7.983000,0.5195,-0.2219,0.1122,0.576
7.986000,0.5193,-0.2197,0.1056,0.574
7.990000,0.5215,-0.2153,0.1005,0.573
7.995000,0.5261,-0.2085,0.0966,0.574
8.000000,0.5349,-0.2002,0.0929,0.579
8.003000,0.5447,-0.1909,0.0853,0.583
8.008000,0.5447,-0.1809,0.0751,0.579
8.013000,0.5627,-0.1716,0.0636,0.592
8.016000,0.5686,-0.1645,0.0516,0.594
8.019000,0.5735,-0.1609,0.0418,0.597
8.023000,0.5791,-0.1613,0.0369,0.602
8.055000,0.5842,-0.1640,0.0362,0.608
8.057000,0.5921,-0.1692,0.0391,0.617
8.058000,0.5999,-0.1750,0.0428,0.626
8.058000,0.6089,-0.1794,0.0467,0.637
8.059000,0.6177,-0.1828,0.0509,0.646
8.059000,0.6290,-0.1870,0.0533,0.658
8.060000,0.6395,-0.1926,0.0545,0.670
8.060000,0.6497,-0.1999,0.0553,0.682
8.060000,0.6595,-0.2102,0.0580,0.695
8.067000,0.6695,-0.2232,0.0597,0.708
8.067000,0.6807,-0.2373,0.0611,0.724
8.072000,0.6908,-0.2508,0.0631,0.738
8.076000,0.7020,-0.2647,0.0668,0.753
8.079000,0.7145,-0.2771,0.0716,0.770
8.083000,0.7286,-0.2899,0.0763,0.788
8.086000,0.7430,-0.3011,0.0795,0.806
8.091000,0.7572,-0.3114,0.0819,0.823
8.095000,0.7692,-0.3219,0.0834,0.838
8.099000,0.7802,-0.3331,0.0839,0.852
8.103000,0.7921,-0.3441,0.0848,0.868
8.107000,0.8053,-0.3570,0.0865,0.885
8.113000,0.8185,-0.3700,0.0892,0.903
8.116000,0.8322,-0.3824,0.0929,0.921
8.119000,0.8464,-0.3949,0.0980,0.939
8.123000,0.8584,-0.4088,0.1041,0.956
8.162000,0.8584,-0.4237,0.1107,0.964
8.162000,0.8769,-0.4396,0.1181,0.988
8.163000,0.8840,-0.4565,0.1264,1.003
8.163000,0.8904,-0.4721,0.1371,1.017
8.163000,0.8955,-0.4887,0.1501,1.031
8.163000,0.9016,-0.5053,0.1662,1.047
8.163000,0.9087,-0.5207,0.1828,1.063
8.163000,0.9153,-0.5359,0.2009,1.079
8.164000,0.9214,-0.5495,0.2194,1.095
8.164000,0.9290,-0.5601,0.2368,1.110
8.167000,0.9360,-0.5667,0.2514,1.123
8.170000,0.9424,-0.5713,0.2632,1.133
8.176000,0.9500,-0.5752,0.2715,1.143
8.180000,0.9580,-0.5801,0.2783,1.154
8.183000,0.9659,-0.5847,0.2847,1.164
8.187000,0.9715,-0.5896,0.2918,1.173
8.191000,0.9746,-0.5933,0.2966,1.179
8.195000,0.9764,-0.5967,0.3001,1.183
8.199000,0.9771,-0.6006,0.3006,1.186
8.203000,0.9754,-0.6043,0.2984,1.186
8.208000,0.9727,-0.6089,0.2952,1.185
8.214000,0.9685,-0.6148,0.2908,1.183
8.215000,0.9627,-0.6224,0.2879,1.182
8.219000,0.9566,-0.6292,0.2852,1.180
8.223000,0.9500,-0.6355,0.2830,1.177
8.230000,0.9441,-0.6409,0.2808,1.175
8.233000,0.9409,-0.6456,0.2766,1.174
8.235000,0.9412,-0.6492,0.2737,1.176
8.239000,0.9453,-0.6526,0.2707,1.180
8.266000,0.9539,-0.6556,0.2666,1.188
8.267000,0.9646,-0.6605,0.2624,1.198
8.268000,0.9776,-0.6654,0.2583,1.210
8.268000,0.9908,-0.6719,0.2551,1.224
8.268000,1.0037,-0.6781,0.2510,1.237
8.268000,1.0162,-0.6849,0.2449,1.250
8.269000,1.0267,-0.6932,0.2358,1.261
8.271000,1.0360,-0.7020,0.2258,1.272
8.275000,1.0440,-0.7113,0.2153,1.282
8.279000,1.0501,-0.7213,0.2048,1.290
8.286000,1.0562,-0.7328,0.1940,1.300
8.287000,1.0628,-0.7452,0.1838,1.311
8.291000,1.0709,-0.7582,0.1745,1.324
8.295000,1.0797,-0.7726,0.1664,1.338
8.301000,1.0887,-0.7873,0.1606,1.353
8.303000,1.0958,-0.8029,0.1567,1.367
8.307000,1.1014,-0.8180,0.1537,1.381
8.311000,1.1036,-0.8298,0.1501,1.389
8.315000,1.1034,-0.8393,0.1481,1.394
8.319000,1.0992,-0.8444,0.1454,1.394
8.323000,1.0929,-0.8449,0.1408,1.389
8.334000,1.0865,-0.8410,0.1347,1.381
8.335000,1.0790,-0.8334,0.1298,1.370
8.335000,1.0709,-0.8246,0.1259,1.357
8.340000,1.0609,-0.8139,0.1249,1.343
8.381000,1.0511,-0.8024,0.1283,1.329
8.382000,1.0391,-0.7907,0.1364,1.313
8.382000,1.0281,-0.7770,0.1508,1.298
8.382000,1.0162,-0.7614,0.1696,1.281
8.383000,1.0057,-0.7433,0.1906,1.265
8.383000,0.9991,-0.7233,0.2141,1.252
8.383000,0.9983,-0.7022,0.2370,1.243
8.383000,1.0042,-0.6776,0.2578,1.239
8.384000,1.0159,-0.6517,0.2756,1.238
8.384000,1.0318,-0.6260,0.2898,1.241
8.384000,1.0501,-0.6001,0.2969,1.245
8.387000,1.0724,-0.5754,0.2964,1.253
8.391000,1.0963,-0.5517,0.2927,1.262
8.396000,1.1227,-0.5278,0.2869,1.273
8.399000,1.1474,-0.5061,0.2769,1.284
8.404000,1.1681,-0.4875,0.2656,1.293
8.407000,1.1850,-0.4726,0.2522,1.300
8.412000,1.1972,-0.4631,0.2390,1.306
8.415000,1.2038,-0.4589,0.2256,1.308
8.419000,1.2041,-0.4604,0.2143,1.307
8.424000,1.1992,-0.4655,0.2038,1.302
8.427000,1.1889,-0.4750,0.1960,1.295
8.431000,1.1718,-0.4865,0.1918,1.283
8.435000,1.1503,-0.4982,0.1913,1.268
8.439000,1.1266,-0.5114,0.1938,1.252
8.446000,1.1005,-0.5244,0.1987,1.235
8.447000,1.0743,-0.5368,0.2065,1.219
8.451000,1.0528,-0.5478,0.2163,1.206
8.455000,1.0387,-0.5579,0.2273,1.201
8.489000,1.0274,-0.5679,0.2402,1.198
8.489000,1.0194,-0.5776,0.2534,1.199
8.490000,1.0106,-0.5877,0.2673,1.199
8.490000,0.9996,-0.5994,0.2800,1.199
8.490000,0.9871,-0.6106,0.2905,1.197
8.490000,0.9749,-0.6226,0.2969,1.194
8.491000,0.9632,-0.6343,0.3006,1.192
8.491000,0.9539,-0.6451,0.3018,1.190
8.491000,0.9468,-0.6544,0.3045,1.191
8.500000,0.9424,-0.6636,0.3069,1.193
8.500000,0.9400,-0.6729,0.3030,1.195
8.503000,0.9363,-0.6800,0.2947,1.194
8.506000,0.9285,-0.6847,0.2852,1.188
8.511000,0.9170,-0.6886,0.2769,1.180
8.515000,0.9058,-0.6925,0.2688,1.171
8.519000,0.8974,-0.6986,0.2598,1.167
8.524000,0.8901,-0.7047,0.2463,1.162
8.527000,0.8833,-0.7088,0.2282,1.155
8.531000,0.8779,-0.7093,0.2116,1.148
8.535000,0.8711,-0.7066,0.1977,1.139
8.539000,0.8640,-0.7022,0.1848,1.129
8.544000,0.8557,-0.6971,0.1706,1.117
8.548000,0.8464,-0.6903,0.1608,1.104
8.551000,0.8383,-0.6805,0.1554,1.091
8.555000,0.8320,-0.6685,0.1523,1.078
8.564000,0.8310,-0.6561,0.1486,1.069
8.565000,0.8325,-0.6429,0.1425,1.061
8.567000,0.8359,-0.6287,0.1349,1.055
8.571000,0.8381,-0.6126,0.1281,1.046
8.575000,0.8378,-0.5955,0.1205,1.035
8.613000,0.8349,-0.5794,0.1144,1.023
8.614000,0.8295,-0.5627,0.1102,1.008
8.615000,0.8224,-0.5491,0.1076,0.995
8.615000,0.8132,-0.5371,0.1066,0.980
8.615000,0.7997,-0.5281,0.1061,0.964
8.616000,0.7834,-0.5175,0.1061,0.945
8.616000,0.7655,-0.5073,0.1068,0.925
8.616000,0.7482,-0.4982,0.1058,0.905
8.616000,0.7311,-0.4897,0.1054,0.886
8.616000,0.7123,-0.4821,0.1041,0.866
8.619000,0.6939,-0.4743,0.1046,0.847
8.623000,0.6744,-0.4687,0.1063,0.828
8.627000,0.6561,-0.4640,0.1100,0.811
8.631000,0.6380,-0.4614,0.1117,0.795
8.635000,0.6214,-0.4592,0.1132,0.781
8.639000,0.6057,-0.4570,0.1146,0.767
8.644000,0.5913,-0.4550,0.1178,0.755
8.646000,0.5759,-0.4521,0.1237,0.743
8.651000,0.5598,-0.4487,0.1293,0.729
8.655000,0.5459,-0.4462,0.1327,0.717
8.660000,0.5315,-0.4445,0.1342,0.706
8.664000,0.5185,-0.4447,0.1359,0.697
8.669000,0.5041,-0.4482,0.1364,0.688
8.671000,0.4895,-0.4513,0.1364,0.680
8.675000,0.4772,-0.4570,0.1342,0.674
8.689000,0.4665,-0.4631,0.1322,0.670
8.690000,0.4553,-0.4702,0.1320,0.668
8.690000,0.4408,-0.4782,0.1334,0.664
8.691000,0.4264,-0.4858,0.1334,0.660
8.697000,0.4123,-0.4943,0.1317,0.657
8.698000,0.3993,-0.5026,0.1288,0.655
8.702000,0.3920,-0.5102,0.1242,0.655
8.707000,0.3873,-0.5166,0.1198,0.657
8.731000,0.3854,-0.5215,0.1159,0.659
8.732000,0.3851,-0.5271,0.1141,0.663
8.732000,0.3871,-0.5317,0.1132,0.667
8.732000,0.3898,-0.5368,0.1134,0.673
8.733000,0.3927,-0.5430,0.1141,0.680
8.733000,0.3964,-0.5486,0.1178,0.687
8.735000,0.4005,-0.5539,0.1242,0.695
8.739000,0.4071,-0.5601,0.1317,0.705
8.744000,0.4147,-0.5662,0.1398,0.716
8.747000,0.4228,-0.5720,0.1469,0.726
8.751000,0.4316,-0.5781,0.1525,0.737
8.756000,0.4396,-0.5835,0.1574,0.747
8.761000,0.4474,-0.5901,0.1593,0.758
8.764000,0.4550,-0.5962,0.1601,0.767
8.766000,0.4633,-0.6028,0.1581,0.777
8.771000,0.4714,-0.6087,0.1540,0.785
8.775000,0.4792,-0.6140,0.1496,0.793
8.779000,0.4868,-0.6197,0.1442,0.801
8.783000,0.4951,-0.6258,0.1381,0.810
8.787000,0.5051,-0.6316,0.1317,0.819
8.791000,0.5144,-0.6363,0.1254,0.828
8.797000,0.5241,-0.6419,0.1195,0.837
8.799000,0.5347,-0.6456,0.1144,0.846
8.802000,0.5466,-0.6502,0.1102,0.857
8.807000,0.5610,-0.6551,0.1100,0.869
8.836000,0.5757,-0.6585,0.1122,0.882
8.836000,0.5899,-0.6634,0.1159,0.895
8.837000,0.6033,-0.6676,0.1183,0.908
8.837000,0.6175,-0.6707,0.1178,0.919
