time,gFx,gFy,gFz,TgF
14.023000,0.8339,-1.1483,0.3658,1.466
14.024000,0.8725,-1.1417,0.3677,1.483
14.024000,0.9136,-1.1347,0.3685,1.503
14.024000,0.9536,-1.1293,0.3682,1.523
14.025000,0.9536,-1.1242,0.3687,1.520
14.030000,1.0333,-1.1195,0.3712,1.568
14.035000,1.0719,-1.1178,0.3758,1.594
14.037000,1.1090,-1.1161,0.3831,1.619
14.041000,1.1437,-1.1127,0.3917,1.643
14.045000,1.1738,-1.1097,0.3971,1.663
14.049000,1.1997,-1.1053,0.3951,1.678
14.058000,1.2172,-1.1005,0.3853,1.686
14.059000,1.2270,-1.0968,0.3660,1.686
14.061000,1.2304,-1.0958,0.3396,1.682
14.065000,1.2290,-1.0973,0.3101,1.676
14.094000,1.2253,-1.0990,0.2798,1.670
14.094000,1.2229,-1.0997,0.2500,1.664
14.095000,1.2192,-1.0988,0.2219,1.656
14.095000,1.2126,-1.0961,0.1935,1.646
14.095000,1.2031,-1.0890,0.1640,1.631
14.095000,1.1904,-1.0797,0.1327,1.613
14.095000,1.1740,-1.0672,0.1019,1.590
14.097000,1.1554,-1.0499,0.0733,1.563
14.104000,1.1386,-1.0269,0.0484,1.534
14.104000,1.1207,-0.9996,0.0277,1.502
14.109000,1.1044,-0.9676,0.0074,1.468
14.113000,1.0895,-0.9316,-0.0129,1.434
14.119000,1.0763,-0.8948,-0.0327,1.400
14.121000,1.0653,-0.8564,-0.0510,1.368
14.125000,1.0538,-0.8178,-0.0671,1.336
14.129000,1.0453,-0.7824,-0.0815,1.308
14.134000,1.0369,-0.7494,-0.0933,1.283
14.136000,1.0289,-0.7191,-0.1018,1.259
14.141000,1.0216,-0.6910,-0.1074,1.238
14.145000,1.0135,-0.6678,-0.1099,1.219
14.150000,1.0023,-0.6502,-0.1123,1.200
14.153000,0.9895,-0.6370,-0.1153,1.182
14.157000,0.9771,-0.6277,-0.1206,1.168
14.161000,0.9607,-0.6209,-0.1253,1.151
14.165000,0.9429,-0.6158,-0.1280,1.133
14.171000,0.9231,-0.6106,-0.1262,1.114
14.174000,0.9043,-0.6060,-0.1236,1.096
14.177000,0.8847,-0.6021,-0.1223,1.077
14.182000,0.8672,-0.5989,-0.1211,1.061
14.205000,0.8483,-0.5955,-0.1216,1.044
14.206000,0.8286,-0.5930,-0.1236,1.026
14.206000,0.8097,-0.5896,-0.1258,1.010
14.206000,0.7882,-0.5840,-0.1275,0.989
14.207000,0.7653,-0.5779,-0.1277,0.967
14.207000,0.7416,-0.5706,-0.1267,0.944
14.209000,0.7176,-0.5640,-0.1243,0.921
14.214000,0.6944,-0.5561,-0.1194,0.898
14.218000,0.6707,-0.5493,-0.1133,0.874
14.221000,0.6465,-0.5405,-0.1069,0.849
14.225000,0.6246,-0.5320,-0.1018,0.827
14.230000,0.6033,-0.5205,-0.0979,0.803
14.234000,0.5842,-0.5085,-0.0950,0.780
14.238000,0.5664,-0.4963,-0.0940,0.759
14.242000,0.5513,-0.4831,-0.0920,0.739
14.245000,0.5366,-0.4692,-0.0916,0.719
14.249000,0.5232,-0.4545,-0.0916,0.699
14.253000,0.5119,-0.4411,-0.0925,0.682
14.257000,0.5014,-0.4281,-0.0945,0.666
14.261000,0.4924,-0.4169,-0.0977,0.653
14.265000,0.4863,-0.4074,-0.1026,0.643
14.273000,0.4831,-0.3971,-0.1084,0.635
14.274000,0.4804,-0.3881,-0.1140,0.628
14.277000,0.4789,-0.3805,-0.1192,0.623
14.280000,0.4770,-0.3729,-0.1240,0.618
14.312000,0.4772,-0.3680,-0.1294,0.616
14.313000,0.4777,-0.3644,-0.1350,0.616
14.313000,0.4785,-0.3609,-0.1412,0.616
14.313000,0.4785,-0.3595,-0.1475,0.616
14.313000,0.4785,-0.3587,-0.1534,0.617
14.314000,0.4748,-0.3605,-0.1590,0.617
14.314000,0.4694,-0.3641,-0.1629,0.616
14.314000,0.4618,-0.3693,-0.1653,0.614
14.322000,0.4538,-0.3741,-0.1680,0.612
14.322000,0.4469,-0.3790,-0.1670,0.609
14.324000,0.4386,-0.3854,-0.1641,0.607
14.330000,0.4311,-0.3912,-0.1607,0.604
14.333000,0.4252,-0.3959,-0.1592,0.602
14.340000,0.4235,-0.3993,-0.1595,0.604
14.341000,0.4252,-0.3998,-0.1590,0.605
14.345000,0.4296,-0.3981,-0.1605,0.607
14.349000,0.4374,-0.3944,-0.1639,0.611
14.353000,0.4484,-0.3888,-0.1705,0.617
14.357000,0.4618,-0.3820,-0.1758,0.625
14.361000,0.4760,-0.3734,-0.1829,0.632
14.364000,0.4895,-0.3661,-0.1929,0.641
14.371000,0.5036,-0.3612,-0.2042,0.653
14.373000,0.5156,-0.3605,-0.2152,0.665
14.377000,0.5283,-0.3614,-0.2237,0.678
14.381000,0.5410,-0.3627,-0.2252,0.689
14.413000,0.5520,-0.3649,-0.2242,0.699
14.414000,0.5598,-0.3675,-0.2242,0.706
14.414000,0.5664,-0.3732,-0.2252,0.715
14.414000,0.5698,-0.3810,-0.2252,0.722
14.414000,0.5730,-0.3912,-0.2237,0.729
14.415000,0.5762,-0.4022,-0.2218,0.737
14.415000,0.5803,-0.4123,-0.2169,0.744
14.415000,0.5857,-0.4220,-0.2122,0.752
14.423000,0.5916,-0.4313,-0.2071,0.761
14.424000,0.5982,-0.4418,-0.2037,0.771
14.425000,0.6033,-0.4521,-0.2003,0.780
14.429000,0.6087,-0.4638,-0.1971,0.790
14.434000,0.6158,-0.4758,-0.1939,0.802
14.437000,0.6236,-0.4880,-0.1898,0.814
14.441000,0.6314,-0.5004,-0.1866,0.827
14.445000,0.6409,-0.5124,-0.1849,0.841
14.450000,0.6517,-0.5239,-0.1820,0.856
14.454000,0.6666,-0.5376,-0.1776,0.875
14.457000,0.6822,-0.5508,-0.1724,0.894
14.461000,0.6991,-0.5645,-0.1688,0.914
14.465000,0.7176,-0.5784,-0.1651,0.936
14.470000,0.7372,-0.5930,-0.1617,0.960
14.474000,0.7560,-0.6087,-0.1587,0.983
14.476000,0.7755,-0.6260,-0.1580,1.009
14.480000,0.7965,-0.6434,-0.1595,1.036
14.512000,0.8195,-0.6610,-0.1641,1.066
14.513000,0.8420,-0.6807,-0.1705,1.096
14.513000,0.8650,-0.7037,-0.1766,1.129
14.513000,0.8862,-0.7301,-0.1812,1.162
14.513000,0.9045,-0.7587,-0.1844,1.195
14.513000,0.9199,-0.7873,-0.1854,1.225
14.514000,0.9329,-0.8171,-0.1822,1.253
14.514000,0.9466,-0.8486,-0.1751,1.283
14.522000,0.9595,-0.8825,-0.1656,1.314
14.522000,0.9720,-0.9172,-0.1539,1.345
14.525000,0.9834,-0.9509,-0.1390,1.375
14.529000,0.9932,-0.9812,-0.1206,1.401
14.533000,1.0008,-1.0054,-0.0969,1.422
14.536000,1.0074,-1.0242,-0.0708,1.438
14.541000,1.0147,-1.0374,-0.0432,1.452
14.544000,1.0233,-1.0465,-0.0136,1.464
14.549000,1.0316,-1.0533,0.0164,1.474
14.555000,1.0396,-1.0545,0.0440,1.481
14.558000,1.0489,-1.0487,0.0726,1.485
14.562000,1.0570,-1.0411,0.1029,1.487
14.565000,1.0677,-1.0323,0.1308,1.491
14.569000,1.0797,-1.0245,0.1584,1.497
14.573000,1.0939,-1.0191,0.1843,1.506
14.577000,1.1093,-1.0150,0.2085,1.518
14.581000,1.1273,-1.0137,0.2299,1.533
14.591000,1.1464,-1.0191,0.2500,1.554
14.592000,1.1674,-1.0277,0.2698,1.579
14.593000,1.1884,-1.0396,0.2891,1.605
14.597000,1.2065,-1.0548,0.3079,1.632
14.645000,1.2207,-1.0726,0.3233,1.657
14.645000,1.2297,-1.0961,0.3321,1.680
14.645000,1.2336,-1.1246,0.3330,1.702
14.646000,1.2341,-1.1571,0.3318,1.724
14.646000,1.2297,-1.1913,0.3306,1.744
14.646000,1.2207,-1.2260,0.3269,1.761
14.646000,1.2026,-1.2610,0.3221,1.772
14.646000,1.1762,-1.2932,0.3167,1.777
14.647000,1.1435,-1.3220,0.3123,1.776
14.647000,1.1049,-1.3455,0.3103,1.768
14.647000,1.0680,-1.3633,0.3086,1.759
14.647000,1.0350,-1.3729,0.3069,1.746
14.650000,1.0052,-1.3775,0.3035,1.732
14.655000,0.9790,-1.3753,0.2974,1.714
14.660000,0.9541,-1.3668,0.2888,1.692
14.660000,0.9541,-1.3504,0.2793,1.677
14.664000,0.9133,-1.3264,0.2695,1.633
14.669000,0.8999,-1.2991,0.2602,1.602
14.673000,0.8930,-1.2671,0.2529,1.571
14.677000,0.8923,-1.2302,0.2468,1.540
14.680000,0.8974,-1.1913,0.2429,1.511
14.687000,0.9053,-1.1523,0.2409,1.485
14.690000,0.9126,-1.1146,0.2385,1.460
14.693000,0.9199,-1.0804,0.2339,1.438
14.696000,0.9243,-1.0499,0.2260,1.417
14.728000,0.9280,-1.0235,0.2182,1.399
14.728000,0.9290,-1.0005,0.2121,1.382
14.729000,0.9280,-0.9810,0.2065,1.366
14.729000,0.9233,-0.9646,0.2014,1.350
14.729000,0.9158,-0.9505,0.1955,1.334
14.729000,0.9043,-0.9382,0.1884,1.317
14.729000,0.8879,-0.9268,0.1811,1.296
14.730000,0.8674,-0.9177,0.1745,1.275
14.733000,0.8415,-0.9109,0.1691,1.252
14.738000,0.8105,-0.9043,0.1640,1.225
14.741000,0.7765,-0.8962,0.1608,1.197
14.745000,0.7418,-0.8886,0.1606,1.169
14.749000,0.7066,-0.8806,0.1593,1.140
14.754000,0.6732,-0.8706,0.1623,1.112
14.757000,0.6456,-0.8564,0.1579,1.084
14.761000,0.6202,-0.8369,0.1537,1.053
14.765000,0.5923,-0.8166,0.1537,1.020
14.770000,0.5620,-0.7973,0.1569,0.988
14.774000,0.5317,-0.7780,0.1613,0.956
14.777000,0.5026,-0.7597,0.1659,0.926
14.781000,0.4746,-0.7416,0.1703,0.897
14.785000,0.4496,-0.7237,0.1740,0.870
14.789000,0.4230,-0.7047,0.1760,0.841
14.794000,0.3991,-0.6834,0.1760,0.811
14.797000,0.3766,-0.6636,0.1764,0.783
14.801000,0.3590,-0.6414,0.1772,0.756
14.804000,0.3463,-0.6204,0.1764,0.732
14.810000,0.3360,-0.6028,0.1738,0.712
14.813000,0.3270,-0.5850,0.1711,0.692
14.827000,0.3194,-0.5659,0.1684,0.671
14.828000,0.3138,-0.5488,0.1642,0.653
14.828000,0.3099,-0.5342,0.1571,0.637
14.829000,0.3082,-0.5200,0.1459,0.622
14.879000,0.3082,-0.5073,0.1334,0.608
14.879000,0.3111,-0.4953,0.1193,0.597
14.879000,0.3165,-0.4829,0.1051,0.587
14.880000,0.3233,-0.4706,0.0909,0.578
14.880000,0.3307,-0.4587,0.0751,0.570
14.880000,0.3387,-0.4467,0.0567,0.563
14.880000,0.3465,-0.4357,0.0369,0.558
14.880000,0.3531,-0.4264,0.0159,0.554
14.881000,0.3607,-0.4193,-0.0048,0.553
14.881000,0.3695,-0.4137,-0.0271,0.555
14.882000,0.3793,-0.4103,-0.0503,0.561
14.882000,0.3893,-0.4064,-0.0745,0.568
14.882000,0.3993,-0.4042,-0.0977,0.576
14.890000,0.4098,-0.4039,-0.1184,0.587
14.890000,0.4203,-0.4052,-0.1372,0.600
14.894000,0.4301,-0.4076,-0.1556,0.613
14.898000,0.4396,-0.4098,-0.1736,0.626
14.901000,0.4487,-0.4127,-0.1912,0.639
14.904000,0.4550,-0.4169,-0.2086,0.651
14.909000,0.4594,-0.4215,-0.2240,0.662
14.914000,0.4606,-0.4286,-0.2389,0.673
14.921000,0.4584,-0.4391,-0.2528,0.683
14.922000,0.4538,-0.4521,-0.2643,0.693
14.925000,0.4487,-0.4645,-0.2719,0.701
14.933000,0.4418,-0.4785,-0.2743,0.707
14.933000,0.4330,-0.4921,-0.2743,0.711
14.965000,0.4242,-0.5039,-0.2741,0.713
14.966000,0.4137,-0.5127,-0.2760,0.714
14.966000,0.4030,-0.5185,-0.2770,0.713
14.966000,0.3900,-0.5232,-0.2770,0.709
14.967000,0.3761,-0.5278,-0.2748,0.704
14.967000,0.3646,-0.5300,-0.2689,0.697
14.967000,0.3568,-0.5312,-0.2589,0.690
14.967000,0.3522,-0.5307,-0.2460,0.683
14.972000,0.3492,-0.5278,-0.2306,0.674
14.974000,0.3470,-0.5249,-0.2140,0.665
14.976000,0.3500,-0.5205,-0.1949,0.657
14.980000,0.3539,-0.5151,-0.1744,0.649
14.985000,0.3590,-0.5088,-0.1526,0.641
14.989000,0.3673,-0.5029,-0.1302,0.636
14.993000,0.3759,-0.4992,-0.1074,0.634
14.996000,0.3861,-0.4960,-0.0850,0.634
15.002000,0.3974,-0.4931,-0.0637,0.636
15.005000,0.4103,-0.4904,-0.0439,0.641
15.009000,0.4235,-0.4877,-0.0234,0.646
15.014000,0.4384,-0.4880,-0.0053,0.656
15.025000,0.4526,-0.4887,0.0108,0.666
15.026000,0.4658,-0.4926,0.0225,0.678
15.026000,0.4758,-0.5007,0.0306,0.691
15.029000,0.4863,-0.5141,0.0350,0.709
15.070000,0.4968,-0.5327,0.0387,0.729
15.071000,0.5070,-0.5542,0.0423,0.752
15.071000,0.5149,-0.5801,0.0448,0.777
15.071000,0.5193,-0.6062,0.0470,0.800
15.071000,0.5210,-0.6331,0.0472,0.821
15.071000,0.5205,-0.6607,0.0467,0.842
15.072000,0.5178,-0.6903,0.0467,0.864
15.072000,0.5132,-0.7201,0.0497,0.886
15.072000,0.5066,-0.7496,0.0570,0.907
15.072000,0.4985,-0.7785,0.0692,0.927
15.074000,0.4890,-0.8031,0.0836,0.944
15.080000,0.4799,-0.8246,0.0990,0.959
15.081000,0.4728,-0.8415,0.1151,0.972
15.085000,0.4697,-0.8532,0.1317,0.983
15.089000,0.4716,-0.8610,0.1493,0.993
15.093000,0.4770,-0.8613,0.1674,0.999
15.096000,0.4897,-0.8564,0.1860,1.004
15.101000,0.5068,-0.8469,0.2041,1.008
15.104000,0.5285,-0.8373,0.2187,1.014
15.109000,0.5562,-0.8271,0.2282,1.022
15.115000,0.5901,-0.8168,0.2336,1.034
15.127000,0.6236,-0.8063,0.2341,1.046
15.127000,0.6570,-0.7963,0.2307,1.058
15.127000,0.6893,-0.7848,0.2234,1.068
15.129000,0.7203,-0.7758,0.2160,1.080
15.159000,0.7501,-0.7726,0.2082,1.097
15.160000,0.7799,-0.7728,0.2011,1.116
15.160000,0.8107,-0.7770,0.1945,1.140
15.161000,0.8415,-0.7836,0.1870,1.165
15.161000,0.8747,-0.7921,0.1804,1.194
15.162000,0.9087,-0.8034,0.1730,1.225
15.163000,0.9417,-0.8180,0.1635,1.258
15.163000,0.9727,-0.8366,0.1545,1.292
15.165000,0.9991,-0.8596,0.1469,1.326
15.170000,1.0228,-0.8823,0.1413,1.358
15.173000,1.0433,-0.9067,0.1371,1.389
15.177000,1.0621,-0.9297,0.1352,1.418
15.181000,1.0765,-0.9527,0.1325,1.444
15.185000,1.0863,-0.9744,0.1291,1.465
15.189000,1.0924,-0.9930,0.1254,1.482
15.193000,1.0944,-1.0071,0.1207,1.492
15.196000,1.0936,-1.0169,0.1154,1.498
15.200000,1.0914,-1.0208,0.1088,1.498
15.205000,1.0870,-1.0206,0.1027,1.495
15.209000,1.0834,-1.0152,0.0978,1.488
15.214000,1.0782,-1.0032,0.0939,1.476
15.218000,1.0729,-0.9864,0.0897,1.460
15.220000,1.0672,-0.9661,0.0831,1.442
15.224000,1.0633,-0.9453,0.0758,1.425
15.229000,1.0619,-0.9170,0.0694,1.405
15.237000,1.0641,-0.8872,0.0646,1.387
15.238000,1.0694,-0.8542,0.0587,1.370
15.241000,1.0748,-0.8180,0.0499,1.352
15.245000,1.0804,-0.7809,0.0440,1.334
15.249000,1.0846,-0.7450,0.0374,1.316
15.280000,1.0870,-0.7096,0.0294,1.298
15.281000,1.0870,-0.6761,0.0208,1.280
15.281000,1.0856,-0.6463,0.0115,1.263
15.281000,1.0834,-0.6189,0.0027,1.248
15.281000,1.0790,-0.5962,-0.0082,1.233
15.281000,1.0751,-0.5750,-0.0205,1.219
15.282000,1.0689,-0.5571,-0.0334,1.206
15.282000,1.0628,-0.5437,-0.0476,1.195
15.289000,1.0545,-0.5324,-0.0620,1.183
15.290000,1.0443,-0.5241,-0.0740,1.171
15.295000,1.0330,-0.5183,-0.0815,1.159
15.298000,1.0208,-0.5156,-0.0869,1.147
15.300000,1.0071,-0.5163,-0.0901,1.135
15.305000,0.9920,-0.5180,-0.0923,1.123
15.309000,0.9766,-0.5210,-0.0955,1.111
15.314000,0.9617,-0.5224,-0.0999,1.099
15.318000,0.9461,-0.5244,-0.1038,1.087
15.321000,0.9321,-0.5229,-0.1065,1.074
15.326000,0.9189,-0.5197,-0.1067,1.061
15.333000,0.9082,-0.5161,-0.1060,1.050
15.335000,0.9011,-0.5097,-0.1035,1.040
15.338000,0.8989,-0.5009,-0.1018,1.034
15.341000,0.8987,-0.4882,-0.0984,1.027
15.357000,0.8984,-0.4743,-0.0940,1.020
15.358000,0.8967,-0.4594,-0.0891,1.011
15.359000,0.8967,-0.4430,-0.0862,1.004
15.359000,0.8979,-0.4257,-0.0823,0.997
15.361000,0.8989,-0.4069,-0.0793,0.990
15.364000,0.8999,-0.3888,-0.0779,0.983
15.399000,0.9001,-0.3712,-0.0764,0.977
15.399000,0.8996,-0.3536,-0.0737,0.969
15.399000,0.8989,-0.3375,-0.0691,0.963
15.400000,0.8979,-0.3228,-0.0647,0.956
15.400000,0.8957,-0.3092,-0.0605,0.950
15.400000,0.8962,-0.2974,-0.0569,0.946
15.400000,0.8974,-0.2864,-0.0525,0.944
15.400000,0.9001,-0.2759,-0.0498,0.943
15.405000,0.9036,-0.2640,-0.0486,0.943
15.405000,0.9050,-0.2532,-0.0508,0.941
15.409000,0.9050,-0.2432,-0.0564,0.939
15.414000,0.9009,-0.2366,-0.0620,0.933
15.417000,0.8948,-0.2324,-0.0666,0.927
15.421000,0.8855,-0.2312,-0.0708,0.918
15.425000,0.8745,-0.2324,-0.0737,0.908
15.430000,0.8623,-0.2371,-0.0764,0.898
15.435000,0.8493,-0.2415,-0.0781,0.886
15.437000,0.8361,-0.2456,-0.0815,0.875
15.441000,0.8229,-0.2500,-0.0874,0.865
15.445000,0.8112,-0.2547,-0.0962,0.856
15.448000,0.8007,-0.2615,-0.1057,0.849
15.453000,0.7926,-0.2686,-0.1145,0.845
15.457000,0.7870,-0.2774,-0.1214,0.843
15.461000,0.7836,-0.2869,-0.1267,0.844
15.464000,0.7804,-0.2960,-0.1319,0.845
15.469000,0.7777,-0.3040,-0.1355,0.846
15.476000,0.7755,-0.3145,-0.1399,0.849
15.477000,0.7726,-0.3265,-0.1453,0.851
15.481000,0.7707,-0.3387,-0.1502,0.855
15.513000,0.7716,-0.3512,-0.1529,0.861
15.513000,0.7746,-0.3622,-0.1546,0.869
15.513000,0.7763,-0.3717,-0.1539,0.874
15.514000,0.7775,-0.3820,-0.1541,0.880
15.514000,0.7802,-0.3932,-0.1546,0.887
15.514000,0.7809,-0.4042,-0.1568,0.893
15.514000,0.7816,-0.4164,-0.1585,0.900
15.514000,0.7821,-0.4291,-0.1600,0.906
15.522000,0.7841,-0.4438,-0.1609,0.915
15.523000,0.7878,-0.4579,-0.1619,0.925
15.524000,0.7939,-0.4714,-0.1622,0.937
15.528000,0.7995,-0.4841,-0.1629,0.949
15.533000,0.8051,-0.4948,-0.1644,0.959
15.536000,0.8122,-0.5053,-0.1680,0.971
15.540000,0.8205,-0.5136,-0.1732,0.983
15.545000,0.8300,-0.5224,-0.1776,0.997
15.548000,0.8417,-0.5288,-0.1824,1.011
15.552000,0.8557,-0.5354,-0.1868,1.027
15.556000,0.8698,-0.5427,-0.1907,1.043
15.560000,0.8833,-0.5500,-0.1956,1.059
15.564000,0.8935,-0.5559,-0.2005,1.071
15.569000,0.9026,-0.5603,-0.2059,1.082
15.573000,0.9121,-0.5635,-0.2120,1.093
15.576000,0.9236,-0.5674,-0.2179,1.106
15.580000,0.9358,-0.5720,-0.2235,1.119
15.588000,0.9470,-0.5776,-0.2254,1.132
15.589000,0.9575,-0.5838,-0.2269,1.144
15.593000,0.9661,-0.5908,-0.2264,1.155
15.596000,0.9744,-0.6004,-0.2237,1.166
15.600000,0.9810,-0.6118,-0.2186,1.177
15.605000,0.9837,-0.6270,-0.2091,1.185
15.609000,0.9847,-0.6448,-0.1954,1.193
15.613000,0.9830,-0.6629,-0.1802,1.199
15.617000,0.9776,-0.6805,-0.1636,1.202
15.620000,0.9727,-0.6971,-0.1485,1.206
15.624000,0.9666,-0.7120,-0.1319,1.208
15.629000,0.9627,-0.7257,-0.1145,1.211
15.634000,0.9583,-0.7357,-0.0982,1.212
15.637000,0.9553,-0.7460,-0.0830,1.215
15.641000,0.9527,-0.7548,-0.0705,1.217
15.645000,0.9492,-0.7616,-0.0583,1.218
15.650000,0.9441,-0.7677,-0.0459,1.218
15.653000,0.9365,-0.7721,-0.0337,1.214
15.656000,0.9285,-0.7758,-0.0207,1.210
15.660000,0.9192,-0.7792,-0.0063,1.205
15.664000,0.9099,-0.7846,0.0069,1.201
15.669000,0.9001,-0.7882,0.0206,1.197
15.672000,0.8884,-0.7931,0.0340,1.191
15.676000,0.8755,-0.7978,0.0467,1.185
15.680000,0.8645,-0.8017,0.0597,1.180
15.705000,0.8557,-0.8061,0.0712,1.178
15.705000,0.8486,-0.8102,0.0804,1.176
15.706000,0.8430,-0.8154,0.0875,1.176
15.706000,0.8391,-0.8207,0.0931,1.177
15.706000,0.8371,-0.8281,0.0970,1.181
15.706000,0.8383,-0.8378,0.1014,1.190
15.709000,0.8415,-0.8510,0.1051,1.201
15.712000,0.8483,-0.8659,0.1073,1.217
15.717000,0.8588,-0.8852,0.1090,1.238
15.721000,0.8735,-0.9094,0.1088,1.266
15.725000,0.8894,-0.9382,0.1058,1.297
15.729000,0.9050,-0.9742,0.1036,1.334
15.733000,0.9185,-1.0140,0.1010,1.372
15.737000,0.9314,-1.0555,0.1005,1.411
15.741000,0.9404,-1.0985,0.1032,1.450
15.744000,0.9448,-1.1430,0.1102,1.487
15.749000,0.9434,-1.1840,0.1200,1.519
15.753000,0.9380,-1.2194,0.1344,1.544
15.756000,0.9292,-1.2461,0.1547,1.562
15.761000,0.9175,-1.2619,0.1808,1.571
15.765000,0.9043,-1.2605,0.2065,1.565
15.775000,0.8909,-1.2375,0.2292,1.542
15.775000,0.8806,-1.1913,0.2471,1.502
15.777000,0.8789,-1.1281,0.2554,1.453
15.780000,0.8852,-1.0509,0.2563,1.398
15.807000,0.8948,-0.9661,0.2532,1.341
15.807000,0.9038,-0.8799,0.2471,1.285
15.808000,0.9165,-0.7948,0.2419,1.237
15.808000,0.9341,-0.7108,0.2351,1.197
15.808000,0.9590,-0.6314,0.2243,1.170
15.808000,0.9913,-0.5549,0.2065,1.155
15.809000,1.0291,-0.4848,0.1835,1.152
15.812000,1.0675,-0.4247,0.1611,1.160
15.816000,1.1068,-0.3729,0.1435,1.177
15.821000,1.1447,-0.3324,0.1298,1.199
15.825000,1.1782,-0.3026,0.1188,1.222
15.829000,1.2055,-0.2845,0.1102,1.244
15.834000,1.2231,-0.2784,0.1014,1.258
15.837000,1.2273,-0.2830,0.0929,1.263
15.840000,1.2153,-0.3023,0.0821,1.255
15.844000,1.1879,-0.3343,0.0682,1.236
15.849000,1.1481,-0.3763,0.0528,1.209
15.854000,1.1044,-0.4206,0.0394,1.182
15.856000,1.0599,-0.4655,0.0289,1.158
15.860000,1.0140,-0.5097,0.0208,1.135
15.864000,0.9671,-0.5539,0.0147,1.115
15.869000,0.9180,-0.5952,0.0071,1.094
15.873000,0.8672,-0.6331,-0.0031,1.074
15.877000,0.8124,-0.6663,-0.0122,1.051
15.881000,0.7587,-0.6952,-0.0210,1.029
15.886000,0.7066,-0.7184,-0.0283,1.008
15.889000,0.6595,-0.7364,-0.0361,0.989
15.892000,0.6177,-0.7479,-0.0447,0.971
15.899000,0.5820,-0.7528,-0.0525,0.953
15.909000,0.5554,-0.7506,-0.0613,0.936
15.910000,0.5334,-0.7416,-0.0701,0.916
15.910000,0.5200,-0.7276,-0.0815,0.898
15.913000,0.5127,-0.7074,-0.0898,0.878
15.919000,0.5095,-0.6873,-0.0916,0.860
15.921000,0.5156,-0.6641,-0.0869,0.845
15.925000,0.5320,-0.6397,-0.0786,0.836
15.930000,0.5540,-0.6131,-0.0683,0.829
15.933000,0.5759,-0.5845,-0.0586,0.823
15.937000,0.5940,-0.5571,-0.0503,0.816
15.941000,0.6092,-0.5327,-0.0444,0.810
15.944000,0.6236,-0.5129,-0.0415,0.808
15.950000,0.6385,-0.4956,-0.0398,0.809
15.952000,0.6487,-0.4811,-0.0383,0.809
15.957000,0.6505,-0.4699,-0.0376,0.803
15.960000,0.6431,-0.4623,-0.0368,0.793
15.964000,0.6285,-0.4596,-0.0398,0.780
15.969000,0.6121,-0.4621,-0.0466,0.768
15.973000,0.5940,-0.4677,-0.0559,0.758
15.976000,0.5764,-0.4741,-0.0671,0.749
15.981000,0.5603,-0.4809,-0.0776,0.742
15.991000,0.5447,-0.4865,-0.0845,0.735
15.992000,0.5320,-0.4936,-0.0906,0.731
15.994000,0.5212,-0.5009,-0.0964,0.729
15.996000,0.5112,-0.5080,-0.0996,0.728
16.044000,0.5000,-0.5131,-0.0989,0.723
16.045000,0.4868,-0.5156,-0.0969,0.716
16.046000,0.4714,-0.5175,-0.0964,0.707
16.046000,0.4562,-0.5185,-0.1023,0.698
16.046000,0.4494,-0.5175,-0.1101,0.694
16.046000,0.4235,-0.5322,-0.1048,0.688
16.046000,0.3590,-0.5579,-0.1016,0.671
16.047000,0.2720,-0.5847,-0.1040,0.653
16.047000,0.1936,-0.6170,-0.1133,0.656
16.047000,0.1523,-0.6468,-0.1258,0.676
16.047000,0.1545,-0.6600,-0.1360,0.691
16.047000,0.1807,-0.6548,-0.1416,0.694
16.050000,0.2090,-0.6363,-0.1492,0.686
16.056000,0.2361,-0.6087,-0.1587,0.672
16.057000,0.2644,-0.5823,-0.1688,0.661
16.062000,0.2991,-0.5598,-0.1766,0.659
16.065000,0.3429,-0.5371,-0.1815,0.663
16.071000,0.3903,-0.5122,-0.1846,0.670
16.075000,0.4418,-0.4848,-0.1859,0.682
16.077000,0.4992,-0.4504,-0.1905,0.699
16.081000,0.5581,-0.4118,-0.2008,0.722
16.086000,0.6106,-0.3817,-0.2152,0.752
16.089000,0.6590,-0.3622,-0.2284,0.786
16.094000,0.6956,-0.3561,-0.2355,0.816
16.096000,0.7242,-0.3531,-0.2403,0.841
16.112000,0.7443,-0.3465,-0.2482,0.858
16.113000,0.7531,-0.3380,-0.2643,0.867
16.114000,0.7582,-0.3294,-0.2877,0.875
16.115000,0.7645,-0.3214,-0.3141,0.887
16.117000,0.7748,-0.3165,-0.3432,0.905
16.155000,0.7875,-0.3150,-0.3671,0.924
16.156000,0.7990,-0.3138,-0.3862,0.941
16.156000,0.8080,-0.3121,-0.3986,0.954
16.156000,0.8141,-0.3131,-0.4072,0.963
16.157000,0.8166,-0.3114,-0.4057,0.964
16.157000,0.8185,-0.3104,-0.4045,0.964
16.157000,0.8215,-0.3070,-0.3994,0.964
16.158000,0.8251,-0.2994,-0.3933,0.962
16.158000,0.8298,-0.2925,-0.3896,0.962
16.160000,0.8366,-0.2872,-0.3869,0.965
16.160000,0.8469,-0.2825,-0.3881,0.973
16.164000,0.8711,-0.2703,-0.4128,1.001
16.168000,0.9082,-0.2447,-0.4226,1.031
16.176000,0.9382,-0.2290,-0.4280,1.056
16.176000,0.9544,-0.2307,-0.4299,1.072
16.181000,0.9605,-0.2427,-0.4333,1.081
16.185000,0.9634,-0.2549,-0.4282,1.085
16.190000,0.9531,-0.2769,-0.4094,1.074
