time,gFx,gFy,gFz,TgF
15.565000,0.7320,-0.5774,-0.0820,0.936
15.568000,0.7531,-0.5637,-0.0901,0.945
15.571000,0.7741,-0.5466,-0.0969,0.953
15.575000,0.7921,-0.5298,-0.1008,0.958
15.581000,0.8061,-0.5146,-0.0991,0.961
15.583000,0.8180,-0.5004,-0.0984,0.964
15.587000,0.8278,-0.4836,-0.0989,0.964
15.591000,0.8449,-0.4697,-0.0972,0.972
15.595000,0.8615,-0.4574,-0.0935,0.980
15.600000,0.8733,-0.4457,-0.0896,0.985
15.603000,0.8772,-0.4347,-0.0825,0.982
15.607000,0.8877,-0.4171,-0.0803,0.984
15.611000,0.9026,-0.3969,-0.0803,0.989
15.648000,0.9182,-0.3763,-0.0811,0.996
15.648000,0.9307,-0.3585,-0.0825,1.001
15.649000,0.9402,-0.3460,-0.0835,1.005
15.649000,0.9500,-0.3341,-0.0884,1.011
15.649000,0.9612,-0.3228,-0.0947,1.018
15.649000,0.9724,-0.3126,-0.1011,1.026
15.649000,0.9817,-0.3077,-0.1040,1.034
15.650000,0.9874,-0.3084,-0.1077,1.040
15.650000,0.9910,-0.3136,-0.1118,1.045
15.651000,0.9917,-0.3209,-0.1179,1.049
15.655000,0.9920,-0.3333,-0.1253,1.054
15.659000,0.9927,-0.3502,-0.1328,1.061
15.663000,0.9913,-0.3724,-0.1368,1.068
15.667000,0.9898,-0.3971,-0.1380,1.075
15.674000,0.9883,-0.4232,-0.1358,1.084
15.676000,0.9888,-0.4501,-0.1328,1.095
15.681000,0.9905,-0.4775,-0.1326,1.108
15.684000,0.9920,-0.5039,-0.1338,1.121
15.687000,0.9937,-0.5256,-0.1346,1.132
15.691000,0.9966,-0.5474,-0.1365,1.145
15.696000,0.9996,-0.5671,-0.1392,1.158
15.704000,1.0025,-0.5823,-0.1412,1.168
15.705000,1.0045,-0.5943,-0.1426,1.176
15.707000,1.0071,-0.6016,-0.1448,1.182
15.711000,1.0096,-0.6048,-0.1502,1.186
15.757000,1.0137,-0.6028,-0.1570,1.190
15.758000,1.0184,-0.5935,-0.1639,1.190
15.758000,1.0330,-0.5767,-0.1683,1.195
15.759000,1.0496,-0.5559,-0.1675,1.200
15.759000,1.0641,-0.5290,-0.1656,1.200
15.759000,1.0760,-0.5004,-0.1639,1.198
15.759000,1.0922,-0.4728,-0.1658,1.202
15.760000,1.1198,-0.4447,-0.1707,1.217
15.760000,1.1549,-0.4257,-0.1788,1.244
15.760000,1.1950,-0.4201,-0.1881,1.281
15.760000,1.2466,-0.4225,-0.2000,1.331
15.761000,1.3059,-0.4359,-0.2113,1.393
15.768000,1.3628,-0.4672,-0.2098,1.456
15.769000,1.4112,-0.5161,-0.1929,1.515
15.772000,1.4493,-0.5776,-0.1661,1.569
15.776000,1.4782,-0.6475,-0.1348,1.619
15.781000,1.4943,-0.7198,-0.1043,1.662
15.783000,1.5001,-0.7919,-0.0754,1.698
15.787000,1.5011,-0.8654,-0.0461,1.733
15.791000,1.4911,-0.9378,-0.0217,1.762
15.795000,1.4725,-1.0003,0.0054,1.780
15.806000,1.4476,-1.0494,0.0384,1.788
15.806000,1.4183,-1.0865,0.0743,1.788
15.807000,1.3883,-1.1117,0.1073,1.782
15.811000,1.3609,-1.1271,0.1303,1.772
15.858000,1.3411,-1.1327,0.1447,1.761
15.858000,1.3220,-1.1283,0.1532,1.745
15.858000,1.3032,-1.1124,0.1623,1.721
15.859000,1.2847,-1.0882,0.1794,1.693
15.859000,1.2683,-1.0599,0.2043,1.665
15.859000,1.2578,-1.0313,0.2343,1.643
15.859000,1.2512,-1.0047,0.2627,1.626
15.859000,1.2490,-0.9805,0.2871,1.614
15.860000,1.2512,-0.9605,0.3072,1.607
15.860000,1.2590,-0.9436,0.3223,1.606
15.860000,1.2698,-0.9292,0.3345,1.609
15.860000,1.2800,-0.9185,0.3484,1.614
15.868000,1.2903,-0.9155,0.3646,1.624
15.868000,1.2979,-0.9202,0.3831,1.636
15.871000,1.3028,-0.9331,0.4002,1.652
15.875000,1.3076,-0.9527,0.4154,1.670
15.880000,1.3096,-0.9795,0.4271,1.690
15.883000,1.3054,-1.0120,0.4371,1.709
15.887000,1.2940,-1.0482,0.4420,1.723
15.891000,1.2764,-1.0848,0.4401,1.732
15.895000,1.2551,-1.1203,0.4322,1.737
15.899000,1.2307,-1.1540,0.4208,1.739
15.903000,1.1994,-1.1816,0.4041,1.731
15.907000,1.1679,-1.2040,0.3804,1.720
15.911000,1.1381,-1.2197,0.3541,1.705
15.916000,1.1083,-1.2299,0.3306,1.688
15.922000,1.0809,-1.2331,0.3084,1.669
15.923000,1.0577,-1.2285,0.2830,1.646
15.926000,1.0396,-1.2148,0.2558,1.619
15.987000,1.0252,-1.1921,0.2290,1.589
15.989000,1.0135,-1.1618,0.2019,1.555
15.990000,1.0042,-1.1312,0.1730,1.523
15.990000,0.9996,-1.1000,0.1418,1.493
15.990000,0.9979,-1.0677,0.1124,1.466
15.990000,0.9974,-1.0343,0.0878,1.439
15.990000,0.9991,-1.0008,0.0668,1.416
15.991000,1.0047,-0.9666,0.0433,1.395
15.991000,1.0137,-0.9324,0.0186,1.377
15.991000,1.0272,-0.8979,-0.0026,1.364
15.991000,1.0411,-0.8659,-0.0195,1.354
15.991000,1.0543,-0.8371,-0.0319,1.347
15.992000,1.0655,-0.8100,-0.0444,1.339
15.992000,1.0743,-0.7843,-0.0566,1.331
15.992000,1.0809,-0.7592,-0.0669,1.323
15.992000,1.0851,-0.7367,-0.0727,1.314
15.995000,1.0880,-0.7181,-0.0764,1.306
16.000000,1.0922,-0.7020,-0.0789,1.301
16.003000,1.0922,-0.6903,-0.0786,1.294
16.007000,1.0887,-0.6825,-0.0764,1.287
16.011000,1.0821,-0.6776,-0.0710,1.279
16.022000,1.0719,-0.6761,-0.0603,1.269
16.023000,1.0582,-0.6790,-0.0471,1.258
16.023000,1.0431,-0.6844,-0.0327,1.248
16.027000,1.0257,-0.6922,-0.0192,1.238
16.054000,1.0076,-0.7032,-0.0075,1.229
16.054000,0.9881,-0.7184,0.0035,1.222
16.054000,0.9661,-0.7355,0.0152,1.214
16.055000,0.9419,-0.7528,0.0296,1.206
16.055000,0.9158,-0.7694,0.0445,1.197
16.055000,0.8887,-0.7848,0.0584,1.187
16.055000,0.8632,-0.7990,0.0707,1.178
16.060000,0.8405,-0.8124,0.0817,1.172
16.063000,0.8244,-0.8244,0.0936,1.170
16.068000,0.8053,-0.8373,0.1068,1.167
16.071000,0.7809,-0.8464,0.1168,1.158
16.075000,0.7579,-0.8544,0.1264,1.149
16.080000,0.7362,-0.8603,0.1393,1.141
16.084000,0.7157,-0.8659,0.1562,1.134
16.087000,0.6939,-0.8718,0.1740,1.128
16.091000,0.6702,-0.8723,0.1887,1.116
16.095000,0.6463,-0.8679,0.1965,1.100
16.099000,0.6224,-0.8593,0.2009,1.080
16.102000,0.5984,-0.8505,0.2063,1.060
16.107000,0.5759,-0.8415,0.2111,1.041
16.110000,0.5554,-0.8312,0.2180,1.023
16.116000,0.5342,-0.8205,0.2263,1.005
16.118000,0.5158,-0.8083,0.2329,0.987
16.123000,0.5002,-0.7936,0.2356,0.967
16.127000,0.4860,-0.7812,0.2365,0.950
16.137000,0.4704,-0.7711,0.2363,0.934
16.139000,0.4543,-0.7584,0.2363,0.915
16.139000,0.4384,-0.7448,0.2343,0.895
16.143000,0.4232,-0.7316,0.2321,0.876
16.196000,0.4105,-0.7201,0.2312,0.861
16.197000,0.3995,-0.7091,0.2307,0.846
16.197000,0.3912,-0.7000,0.2282,0.834
16.197000,0.3824,-0.6915,0.2251,0.822
16.197000,0.3719,-0.6859,0.2209,0.811
16.197000,0.3614,-0.6807,0.2172,0.801
16.197000,0.3541,-0.6795,0.2153,0.796
16.198000,0.3409,-0.6810,0.2165,0.792
16.198000,0.3241,-0.6793,0.2180,0.784
16.198000,0.3094,-0.6768,0.2158,0.775
16.198000,0.2960,-0.6771,0.2160,0.770
16.198000,0.2828,-0.6807,0.2212,0.770
16.198000,0.2696,-0.6888,0.2297,0.775
16.198000,0.2601,-0.6986,0.2395,0.783
16.203000,0.2564,-0.7130,0.2519,0.798
16.207000,0.2432,-0.7355,0.2571,0.816
16.210000,0.2249,-0.7521,0.2629,0.828
16.215000,0.2114,-0.7614,0.2744,0.836
16.219000,0.1978,-0.7736,0.2925,0.850
16.223000,0.1826,-0.7873,0.3135,0.867
16.228000,0.1670,-0.8046,0.3335,0.887
16.240000,0.1521,-0.8217,0.3499,0.906
16.240000,0.1389,-0.8361,0.3609,0.921
16.240000,0.1262,-0.8481,0.3694,0.934
16.242000,0.1113,-0.8586,0.3690,0.941
16.288000,0.0986,-0.8669,0.3636,0.945
16.288000,0.0876,-0.8706,0.3553,0.944
16.288000,0.0771,-0.8720,0.3445,0.941
16.288000,0.0656,-0.8725,0.3328,0.936
16.288000,0.0556,-0.8696,0.3167,0.927
16.288000,0.0434,-0.8635,0.2959,0.914
16.289000,0.0284,-0.8569,0.2749,0.900
16.289000,0.0096,-0.8491,0.2580,0.887
16.289000,-0.0055,-0.8393,0.2456,0.875
16.289000,-0.0150,-0.8263,0.2341,0.859
16.289000,-0.0197,-0.8139,0.2236,0.844
16.290000,-0.0163,-0.8034,0.2109,0.831
16.294000,-0.0028,-0.7953,0.1970,0.819
16.298000,0.0199,-0.7887,0.1811,0.809
16.303000,0.0495,-0.7851,0.1647,0.804
16.307000,0.0795,-0.7887,0.1481,0.806
16.311000,0.1096,-0.7978,0.1327,0.816
16.315000,0.1381,-0.8136,0.1200,0.834
16.320000,0.1626,-0.8349,0.1085,0.857
16.323000,0.1833,-0.8618,0.0961,0.886
16.332000,0.1990,-0.8911,0.0848,0.917
16.332000,0.2127,-0.9207,0.0748,0.948
16.334000,0.2197,-0.9544,0.0690,0.982
16.338000,0.2229,-0.9888,0.0653,1.016
16.342000,0.2261,-1.0252,0.0641,1.052
16.346000,0.2305,-1.0611,0.0594,1.087
16.351000,0.2364,-1.0953,0.0594,1.122
16.354000,0.2473,-1.1264,0.0624,1.155
16.358000,0.2622,-1.1571,0.0685,1.188
16.373000,0.2759,-1.1845,0.0799,1.219
16.373000,0.2869,-1.2036,0.0970,1.241
16.373000,0.2969,-1.2143,0.1166,1.256
16.374000,0.3070,-1.2202,0.1396,1.266
16.378000,0.3199,-1.2216,0.1657,1.274
16.384000,0.3326,-1.2189,0.1943,1.278
16.387000,0.3509,-1.2128,0.2234,1.282
16.391000,0.3741,-1.2045,0.2539,1.287
16.394000,0.4037,-1.1938,0.2844,1.292
16.400000,0.4396,-1.1821,0.3135,1.300
16.404000,0.4807,-1.1708,0.3414,1.311
16.407000,0.5266,-1.1601,0.3668,1.326
16.411000,0.5767,-1.1486,0.3905,1.343
16.415000,0.6304,-1.1391,0.4080,1.364
16.419000,0.6881,-1.1303,0.4171,1.387
16.423000,0.7482,-1.1256,0.4186,1.415
16.427000,0.8085,-1.1254,0.4146,1.446
16.431000,0.8689,-1.1295,0.4044,1.481
16.435000,0.9236,-1.1369,0.3902,1.516
16.439000,0.9707,-1.1508,0.3716,1.551
16.443000,1.0086,-1.1708,0.3477,1.584
16.450000,1.0362,-1.1943,0.3194,1.613
16.452000,1.0562,-1.2175,0.2874,1.637
16.454000,1.0719,-1.2387,0.2556,1.658
16.458000,1.0890,-1.2605,0.2226,1.681
16.482000,1.0997,-1.2810,0.1923,1.699
16.483000,1.1029,-1.2993,0.1659,1.712
16.483000,1.0995,-1.3150,0.1378,1.720
16.483000,1.0948,-1.3272,0.1066,1.724
16.483000,1.0904,-1.3323,0.0753,1.723
16.484000,1.0841,-1.3294,0.0445,1.716
16.488000,1.0834,-1.3164,0.0162,1.705
16.492000,1.0848,-1.3013,-0.0073,1.694
16.496000,1.0858,-1.2817,-0.0268,1.680
16.498000,1.0846,-1.2619,-0.0464,1.665
16.504000,1.0851,-1.2341,-0.0693,1.645
16.507000,1.0926,-1.1987,-0.0911,1.624
16.511000,1.1029,-1.1630,-0.1050,1.606
16.514000,1.1119,-1.1266,-0.1079,1.587
16.519000,1.1200,-1.0902,-0.1021,1.566
16.523000,1.1283,-1.0501,-0.0933,1.544
16.527000,1.1369,-1.0081,-0.0798,1.522
16.531000,1.1435,-0.9683,-0.0630,1.500
16.535000,1.1449,-0.9314,-0.0432,1.477
16.539000,1.1422,-0.8967,-0.0161,1.452
16.543000,1.1430,-0.8620,0.0093,1.432
16.548000,1.1435,-0.8290,0.0357,1.413
16.550000,1.1454,-0.7978,0.0614,1.397
16.555000,1.1425,-0.7680,0.0861,1.379
16.558000,1.1398,-0.7406,0.1110,1.364
16.566000,1.1366,-0.7179,0.1371,1.351
16.567000,1.1295,-0.6998,0.1613,1.339
16.571000,1.1295,-0.6851,0.1816,1.334
16.574000,1.1049,-0.6727,0.1948,1.308
16.614000,1.0856,-0.6627,0.2045,1.288
16.614000,1.0636,-0.6578,0.2099,1.268
16.615000,1.0404,-0.6548,0.2114,1.247
16.615000,1.0174,-0.6558,0.2085,1.228
16.615000,0.9942,-0.6585,0.1994,1.209
16.615000,0.9737,-0.6641,0.1884,1.194
16.615000,0.9563,-0.6695,0.1752,1.180
16.615000,0.9422,-0.6746,0.1608,1.170
16.616000,0.9334,-0.6793,0.1454,1.163
16.616000,0.9290,-0.6812,0.1288,1.159
16.619000,0.9277,-0.6832,0.1117,1.158
16.622000,0.9331,-0.6817,0.0929,1.159
16.627000,0.9466,-0.6732,0.0736,1.164
16.631000,0.9676,-0.6558,0.0523,1.170
16.635000,0.9881,-0.6382,0.0269,1.177
16.639000,1.0040,-0.6202,-0.0009,1.180
16.643000,1.0172,-0.6038,-0.0268,1.183
16.647000,1.0272,-0.5906,-0.0490,1.186
16.651000,1.0267,-0.5838,-0.0671,1.183
16.655000,1.0176,-0.5811,-0.0847,1.175
16.660000,1.0008,-0.5828,-0.1004,1.162
16.667000,0.9793,-0.5886,-0.1138,1.148
16.668000,0.9546,-0.5962,-0.1236,1.132
16.674000,0.9314,-0.6050,-0.1306,1.118
16.675000,0.9138,-0.6096,-0.1355,1.107
16.720000,0.9028,-0.6116,-0.1372,1.099
16.720000,0.8972,-0.6089,-0.1355,1.093
16.721000,0.8999,-0.6021,-0.1309,1.091
16.721000,0.9099,-0.5913,-0.1267,1.093
16.721000,0.9243,-0.5779,-0.1231,1.097
16.721000,0.9426,-0.5613,-0.1199,1.104
16.721000,0.9627,-0.5432,-0.1160,1.111
16.722000,0.9812,-0.5249,-0.1101,1.118
16.722000,0.9964,-0.5070,-0.1016,1.123
16.722000,1.0071,-0.4902,-0.0933,1.124
16.722000,1.0157,-0.4719,-0.0862,1.123
16.723000,1.0233,-0.4530,-0.0806,1.122
16.727000,1.0299,-0.4335,-0.0749,1.120
16.731000,1.0404,-0.4118,-0.0727,1.121
16.735000,1.0504,-0.3908,-0.0696,1.123
16.738000,1.0611,-0.3651,-0.0701,1.124
16.743000,1.0714,-0.3380,-0.0793,1.126
16.748000,1.0768,-0.3150,-0.0930,1.126
16.751000,1.0826,-0.2962,-0.1062,1.127
16.755000,1.0868,-0.2847,-0.1179,1.130
16.759000,1.0846,-0.2801,-0.1277,1.127
16.764000,1.0760,-0.2835,-0.1363,1.121
16.768000,1.0646,-0.2935,-0.1451,1.114
16.771000,1.0577,-0.3070,-0.1475,1.111
16.775000,1.0509,-0.3260,-0.1468,1.110
16.784000,1.0448,-0.3456,-0.1465,1.110
16.784000,1.0426,-0.3653,-0.1495,1.115
16.787000,1.0426,-0.3849,-0.1541,1.122
16.791000,1.0453,-0.4052,-0.1585,1.132
16.795000,1.0492,-0.4254,-0.1634,1.144
16.841000,1.0543,-0.4465,-0.1717,1.158
16.842000,1.0602,-0.4675,-0.1802,1.173
16.843000,1.0660,-0.4865,-0.1868,1.187
16.843000,1.0726,-0.5012,-0.1947,1.200
16.844000,1.0782,-0.5117,-0.2025,1.211
16.844000,1.0834,-0.5200,-0.2120,1.220
16.844000,1.0885,-0.5251,-0.2264,1.230
16.844000,1.0970,-0.5222,-0.2403,1.239
16.844000,1.1107,-0.5117,-0.2504,1.248
16.847000,1.1290,-0.4963,-0.2570,1.260
16.847000,1.1510,-0.4758,-0.2621,1.273
16.848000,1.1669,-0.4550,-0.2657,1.280
16.848000,1.1923,-0.4291,-0.2719,1.296
16.851000,1.2353,-0.4039,-0.2814,1.330
16.857000,1.2908,-0.3859,-0.2938,1.379
16.858000,1.3519,-0.3783,-0.3065,1.437
16.864000,1.4134,-0.3805,-0.3144,1.497
16.867000,1.4681,-0.3917,-0.3117,1.551
16.871000,1.5163,-0.4164,-0.2941,1.600
16.875000,1.5510,-0.4530,-0.2662,1.638
16.879000,1.5766,-0.4958,-0.2291,1.669
16.885000,1.5974,-0.5434,-0.1954,1.699
16.887000,1.6138,-0.5921,-0.1675,1.727
16.891000,1.6223,-0.6385,-0.1419,1.749
16.895000,1.6284,-0.6812,-0.1121,1.769
16.905000,1.6323,-0.7237,-0.0818,1.787
16.906000,1.6277,-0.7643,-0.0520,1.799
16.907000,1.6130,-0.8002,-0.0232,1.801
16.911000,1.5937,-0.8300,0.0013,1.797
16.956000,1.5754,-0.8549,0.0191,1.793
16.956000,1.5583,-0.8801,0.0296,1.790
16.957000,1.5463,-0.9057,0.0372,1.792
16.957000,1.5295,-0.9331,0.0460,1.792
16.957000,1.5050,-0.9602,0.0638,1.786
16.957000,1.4804,-0.9837,0.0883,1.780
16.957000,1.4572,-1.0088,0.1178,1.776
16.957000,1.4266,-1.0343,0.1462,1.768
16.958000,1.3980,-1.0570,0.1728,1.761
16.958000,1.3726,-1.0812,0.1989,1.759
16.958000,1.3523,-1.1063,0.2238,1.762
16.959000,1.3370,-1.1288,0.2519,1.768
16.963000,1.3240,-1.1515,0.2808,1.777
16.967000,1.3140,-1.1716,0.3076,1.787
16.971000,1.3015,-1.1899,0.3362,1.795
16.975000,1.2874,-1.2062,0.3646,1.801
16.993000,1.2742,-1.2189,0.3922,1.806
16.999000,1.2637,-1.2299,0.4171,1.812
17.000000,1.2551,-1.2363,0.4361,1.815
17.000000,1.2446,-1.2417,0.4513,1.815
17.001000,1.2285,-1.2466,0.4689,1.812
17.001000,1.2124,-1.2517,0.4831,1.808
17.003000,1.1975,-1.2558,0.4931,1.804
17.006000,1.1840,-1.2588,0.5006,1.799
17.011000,1.1723,-1.2590,0.5058,1.793
17.037000,1.1613,-1.2573,0.5072,1.785
17.038000,1.1501,-1.2514,0.5050,1.773
17.038000,1.1425,-1.2412,0.4958,1.758
17.038000,1.1356,-1.2307,0.4862,1.744
17.038000,1.1312,-1.2177,0.4725,1.728
17.039000,1.1305,-1.2036,0.4554,1.713
17.039000,1.1320,-1.1896,0.4300,1.698
17.043000,1.1383,-1.1742,0.3990,1.683
17.048000,1.1459,-1.1562,0.3670,1.669
17.051000,1.1562,-1.1364,0.3357,1.656
17.055000,1.1667,-1.1171,0.3045,1.644
17.059000,1.1774,-1.0970,0.2742,1.632
17.063000,1.1901,-1.0741,0.2427,1.621
17.068000,1.2009,-1.0494,0.2133,1.609
17.071000,1.2109,-1.0245,0.1865,1.597
17.075000,1.2187,-1.0003,0.1591,1.585
17.081000,1.2253,-0.9790,0.1332,1.574
17.085000,1.2295,-0.9583,0.1068,1.562
17.087000,1.2295,-0.9382,0.0817,1.549
17.091000,1.2346,-0.9163,0.0628,1.539
17.095000,1.2402,-0.8996,0.0477,1.533
17.099000,1.2402,-0.8869,0.0333,1.525
17.103000,1.2466,-0.8784,0.0133,1.525
17.107000,1.2453,-0.8715,-0.0134,1.520
17.111000,1.2397,-0.8669,-0.0381,1.513
17.116000,1.2324,-0.8640,-0.0554,1.506
17.120000,1.2248,-0.8637,-0.0676,1.500
17.125000,1.2163,-0.8664,-0.0742,1.495
17.126000,1.2075,-0.8706,-0.0759,1.491
17.180000,1.1975,-0.8764,-0.0789,1.486
17.180000,1.1830,-0.8845,-0.0737,1.479
17.181000,1.1637,-0.8962,-0.0622,1.470
17.181000,1.1408,-0.9111,-0.0471,1.461
17.181000,1.1127,-0.9299,-0.0285,1.450
17.181000,1.0834,-0.9473,-0.0095,1.439
17.181000,1.0545,-0.9634,0.0081,1.428
17.182000,1.0233,-0.9800,0.0255,1.417
17.182000,0.9891,-0.9949,0.0401,1.403
17.182000,0.9536,-1.0130,0.0523,1.392
17.182000,0.9202,-1.0296,0.0653,1.382
17.183000,0.8930,-1.0435,0.0787,1.376
17.183000,0.8588,-1.0528,0.0951,1.362
17.183000,0.8154,-1.0604,0.1127,1.342
17.187000,0.7685,-1.0650,0.1293,1.320
17.190000,0.7257,-1.0685,0.1449,1.300
17.195000,0.6886,-1.0675,0.1611,1.280
17.199000,0.6551,-1.0609,0.1745,1.259
17.203000,0.6204,-1.0523,0.1870,1.236
17.208000,0.5845,-1.0462,0.1987,1.215
17.211000,0.5500,-1.0369,0.2065,1.192
17.220000,0.5173,-1.0255,0.2114,1.168
17.221000,0.4853,-1.0142,0.2146,1.145
17.224000,0.4518,-1.0023,0.2185,1.121
17.227000,0.4181,-0.9869,0.2253,1.095
17.256000,0.3886,-0.9673,0.2317,1.068
17.257000,0.3622,-0.9473,0.2358,1.041
17.257000,0.3368,-0.9287,0.2358,1.016
17.257000,0.3150,-0.9099,0.2336,0.991
17.258000,0.2935,-0.8916,0.2285,0.966
17.258000,0.2730,-0.8755,0.2226,0.944
17.258000,0.2530,-0.8606,0.2175,0.923
17.259000,0.2324,-0.8454,0.2143,0.903
17.267000,0.2129,-0.8300,0.2116,0.883
17.267000,0.1924,-0.8154,0.2089,0.863
17.270000,0.1731,-0.7992,0.2055,0.843
17.275000,0.1540,-0.7821,0.2009,0.822
17.279000,0.1345,-0.7655,0.1957,0.802
17.283000,0.1157,-0.7509,0.1916,0.784
17.287000,0.0988,-0.7364,0.1884,0.767
17.291000,0.0820,-0.7242,0.1862,0.752
17.296000,0.0670,-0.7140,0.1852,0.741
17.299000,0.0526,-0.7049,0.1833,0.730
17.303000,0.0397,-0.6944,0.1750,0.717
17.307000,0.0304,-0.6827,0.1655,0.703
17.310000,0.0248,-0.6729,0.1574,0.692
17.315000,0.0194,-0.6673,0.1523,0.685
17.318000,0.0162,-0.6619,0.1501,0.679
17.322000,0.0150,-0.6561,0.1481,0.673
17.327000,0.0133,-0.6502,0.1466,0.667
17.332000,0.0113,-0.6441,0.1444,0.660
17.335000,0.0099,-0.6399,0.1396,0.655
17.339000,0.0106,-0.6373,0.1330,0.651
17.342000,0.0148,-0.6412,0.1298,0.654
17.390000,0.0131,-0.6480,0.1264,0.660
17.391000,0.0109,-0.6526,0.1190,0.664
17.391000,0.0091,-0.6597,0.1124,0.669
17.391000,0.0084,-0.6705,0.1115,0.680
17.391000,0.0069,-0.6837,0.1161,0.693
17.392000,0.0013,-0.6991,0.1207,0.709
17.392000,-0.0082,-0.7115,0.1254,0.723
17.392000,-0.0199,-0.7228,0.1273,0.734
17.392000,-0.0282,-0.7342,0.1313,0.746
17.392000,-0.0439,-0.7472,0.1305,0.760
17.392000,-0.0632,-0.7572,0.1244,0.770
17.393000,-0.0886,-0.7587,0.1210,0.773
17.395000,-0.1103,-0.7565,0.1313,0.776
17.400000,-0.1277,-0.7533,0.1405,0.777
17.402000,-0.1377,-0.7487,0.1518,0.776
17.407000,-0.1399,-0.7450,0.1591,0.775
17.411000,-0.1321,-0.7421,0.1625,0.771
17.415000,-0.1152,-0.7423,0.1608,0.768
17.419000,-0.0915,-0.7477,0.1571,0.769
17.425000,-0.0634,-0.7560,0.1542,0.774
17.427000,-0.0358,-0.7689,0.1523,0.785
17.434000,-0.0099,-0.7880,0.1498,0.802
17.436000,0.0109,-0.8119,0.1447,0.825
17.440000,0.0275,-0.8400,0.1381,0.852
17.443000,0.0429,-0.8720,0.1276,0.882
17.479000,0.0634,-0.9038,0.1163,0.913
17.480000,0.0846,-0.9370,0.1073,0.947
17.480000,0.1013,-0.9707,0.0951,0.981
17.480000,0.1191,-1.0062,0.0861,1.017
17.481000,0.1355,-1.0465,0.0807,1.058
17.481000,0.1516,-1.0922,0.0775,1.105
17.481000,0.1670,-1.1395,0.0777,1.154
17.481000,0.1843,-1.1869,0.0809,1.204
17.481000,0.2026,-1.2358,0.0868,1.255
17.482000,0.2205,-1.2842,0.0951,1.306
17.486000,0.2205,-1.3264,0.1066,1.349
17.491000,0.2630,-1.3621,0.1249,1.393
17.495000,0.2884,-1.3863,0.1510,1.424
17.501000,0.3187,-1.3992,0.1838,1.447
17.504000,0.3541,-1.4022,0.2224,1.463
17.507000,0.3986,-1.3985,0.2620,1.478
17.511000,0.4511,-1.3909,0.3042,1.494
17.515000,0.5063,-1.3846,0.3460,1.514
17.519000,0.5671,-1.3777,0.3902,1.540
17.522000,0.6297,-1.3709,0.4315,1.569
17.526000,0.6932,-1.3626,0.4664,1.598
17.536000,0.7594,-1.3526,0.4916,1.627
17.537000,0.8276,-1.3440,0.5058,1.657
17.540000,0.8996,-1.3399,0.5097,1.692
17.542000,0.9739,-1.3406,0.5026,1.732
17.586000,1.0438,-1.3479,0.4872,1.773
17.587000,1.1105,-1.3631,0.4650,1.819
17.587000,1.1747,-1.3861,0.4320,1.868
17.587000,1.2356,-1.4129,0.3907,1.917
17.587000,1.2905,-1.4396,0.3499,1.965
17.588000,1.3414,-1.4620,0.3047,2.007
17.588000,1.3846,-1.4828,0.2583,2.045
17.588000,1.4156,-1.4992,0.2099,2.073
17.589000,1.4403,-1.5119,0.1615,2.094
17.589000,1.4615,-1.5236,0.1193,2.115
17.589000,1.4789,-1.5317,0.0817,2.131
17.590000,1.4936,-1.5324,0.0477,2.140
17.594000,1.5048,-1.5263,0.0189,2.143
17.600000,1.5146,-1.5138,-0.0012,2.141
17.603000,1.5212,-1.4960,-0.0104,2.134
17.608000,1.5302,-1.4694,-0.0192,2.122
17.611000,1.5402,-1.4344,-0.0266,2.105
17.616000,1.5478,-1.3922,-0.0315,2.082
17.619000,1.5515,-1.3453,-0.0315,2.054
17.624000,1.5502,-1.2974,-0.0239,2.022
17.626000,1.5510,-1.2463,-0.0146,1.990
17.633000,1.5527,-1.1899,-0.0061,1.956
17.634000,1.5519,-1.1332,0.0045,1.922
17.639000,1.5483,-1.0790,0.0194,1.887
17.643000,1.5436,-1.0284,0.0350,1.855
17.650000,1.5378,-0.9805,0.0540,1.825
17.653000,1.5314,-0.9380,0.0760,1.797
17.655000,1.5258,-0.8967,0.0963,1.772
17.658000,1.5229,-0.8574,0.1115,1.751
17.702000,1.5234,-0.8136,0.1261,1.732
17.702000,1.5258,-0.7697,0.1383,1.715
17.703000,1.5292,-0.7255,0.1493,1.699
17.703000,1.5329,-0.6815,0.1586,1.685
17.703000,1.5387,-0.6390,0.1664,1.674
17.703000,1.5414,-0.5994,0.1686,1.662
17.703000,1.5370,-0.5642,0.1647,1.646
17.704000,1.5236,-0.5346,0.1537,1.622
17.704000,1.5053,-0.5112,0.1359,1.596
17.704000,1.4830,-0.4921,0.1139,1.567
17.704000,1.4569,-0.4777,0.0883,1.536
17.707000,1.4259,-0.4672,0.0604,1.502
17.710000,1.3902,-0.4579,0.0323,1.464
17.715000,1.3516,-0.4521,0.0037,1.425
17.719000,1.3123,-0.4477,-0.0249,1.387
17.723000,1.2769,-0.4433,-0.0527,1.353
17.727000,1.2473,-0.4384,-0.0786,1.324
17.731000,1.2219,-0.4313,-0.1065,1.300
17.735000,1.1960,-0.4228,-0.1363,1.276
17.739000,1.1674,-0.4152,-0.1666,1.250
17.742000,1.1352,-0.4071,-0.1937,1.221
17.753000,1.1024,-0.4005,-0.2169,1.193
17.756000,1.0685,-0.3966,-0.2352,1.164
17.756000,1.0347,-0.3954,-0.2491,1.135
17.759000,0.9998,-0.3981,-0.2584,1.107
