time,gFx,gFy,gFz,TgF
9.303000,1.1305,-0.5124,0.1989,1.257
9.303000,1.1374,-0.5207,0.2014,1.267
9.303000,1.1457,-0.5283,0.2026,1.278
9.303000,1.1567,-0.5346,0.2021,1.290
9.304000,1.1708,-0.5398,0.2014,1.305
9.304000,1.1882,-0.5430,0.2004,1.322
9.305000,1.2070,-0.5444,0.1977,1.339
9.307000,1.2258,-0.5454,0.1940,1.356
9.313000,1.2431,-0.5466,0.1870,1.371
9.315000,1.2598,-0.5466,0.1757,1.384
9.319000,1.2749,-0.5474,0.1623,1.397
9.323000,1.2866,-0.5478,0.1452,1.406
9.328000,1.2971,-0.5500,0.1264,1.415
9.334000,1.3084,-0.5532,0.1071,1.425
9.339000,1.3218,-0.5579,0.0895,1.437
9.343000,1.3370,-0.5642,0.0726,1.453
9.367000,1.3523,-0.5745,0.0584,1.470
9.367000,1.3660,-0.5874,0.0475,1.488
9.368000,1.3797,-0.5999,0.0384,1.505
9.368000,1.3914,-0.6114,0.0296,1.520
9.368000,1.4000,-0.6202,0.0211,1.531
9.368000,1.4066,-0.6270,0.0135,1.540
9.368000,1.4115,-0.6326,0.0064,1.547
9.371000,1.4156,-0.6353,-0.0012,1.552
9.375000,1.4183,-0.6380,-0.0058,1.555
9.379000,1.4220,-0.6407,-0.0087,1.560
9.384000,1.4239,-0.6441,-0.0092,1.563
9.388000,1.4237,-0.6490,-0.0061,1.565
9.391000,1.4215,-0.6534,0.0003,1.564
9.397000,1.4188,-0.6566,0.0098,1.563
9.399000,1.4188,-0.6561,0.0228,1.563
9.403000,1.4183,-0.6502,0.0394,1.561
9.408000,1.4151,-0.6392,0.0609,1.554
9.412000,1.4095,-0.6231,0.0856,1.543
9.415000,1.4014,-0.6040,0.1127,1.530
9.421000,1.3905,-0.5811,0.1413,1.514
9.424000,1.3778,-0.5557,0.1723,1.496
9.428000,1.3619,-0.5278,0.2026,1.475
9.431000,1.3435,-0.4956,0.2307,1.450
9.435000,1.3247,-0.4574,0.2544,1.424
9.440000,1.3047,-0.4135,0.2754,1.396
9.444000,1.2852,-0.3673,0.2927,1.368
9.450000,1.2668,-0.3187,0.3067,1.342
9.452000,1.2510,-0.2713,0.3181,1.319
9.455000,1.2375,-0.2249,0.3255,1.299
9.461000,1.2270,-0.1819,0.3313,1.284
9.480000,1.2204,-0.1430,0.3340,1.273
9.481000,1.2192,-0.1088,0.3343,1.269
9.481000,1.2216,-0.0780,0.3326,1.268
9.481000,1.2263,-0.0507,0.3306,1.271
9.482000,1.2307,-0.0282,0.3291,1.274
9.484000,1.2336,-0.0099,0.3269,1.276
9.488000,1.2373,0.0011,0.3245,1.279
9.492000,1.2373,0.0040,0.3181,1.278
9.497000,1.2346,-0.0016,0.3123,1.273
9.499000,1.2265,-0.0145,0.3047,1.264
9.503000,1.2155,-0.0348,0.2949,1.251
9.508000,1.1994,-0.0607,0.2813,1.233
9.512000,1.1804,-0.0893,0.2681,1.214
9.515000,1.1591,-0.1203,0.2551,1.193
9.520000,1.1378,-0.1506,0.2383,1.172
9.524000,1.1193,-0.1802,0.2180,1.154
9.529000,1.1034,-0.2075,0.1967,1.140
9.533000,1.0900,-0.2344,0.1750,1.129
9.538000,1.0787,-0.2591,0.1523,1.120
9.541000,1.0707,-0.2813,0.1325,1.115
9.544000,1.0660,-0.3013,0.1137,1.114
9.551000,1.0624,-0.3197,0.0958,1.114
9.552000,1.0611,-0.3358,0.0804,1.116
9.556000,1.0628,-0.3492,0.0709,1.121
9.559000,1.0665,-0.3590,0.0628,1.127
9.592000,1.0719,-0.3690,0.0599,1.135
9.593000,1.0802,-0.3763,0.0606,1.145
9.593000,1.0902,-0.3800,0.0641,1.156
9.593000,1.0992,-0.3832,0.0704,1.166
9.594000,1.1071,-0.3864,0.0751,1.175
9.594000,1.1129,-0.3888,0.0790,1.182
9.594000,1.1154,-0.3917,0.0843,1.185
9.595000,1.1137,-0.3944,0.0902,1.185
9.603000,1.1083,-0.3959,0.0968,1.181
9.604000,1.0985,-0.3983,0.1051,1.173
9.604000,1.0856,-0.4008,0.1156,1.163
9.608000,1.0721,-0.4008,0.1247,1.151
9.612000,1.0577,-0.4013,0.1344,1.139
9.617000,1.0418,-0.4010,0.1418,1.125
9.620000,1.0279,-0.4005,0.1476,1.113
9.624000,1.0162,-0.3986,0.1554,1.103
9.628000,1.0037,-0.3944,0.1674,1.091
9.632000,0.9898,-0.3888,0.1772,1.078
9.636000,0.9751,-0.3824,0.1801,1.063
9.640000,0.9600,-0.3763,0.1789,1.047
9.644000,0.9448,-0.3695,0.1764,1.030
9.653000,0.9304,-0.3634,0.1713,1.013
9.654000,0.9141,-0.3580,0.1681,0.996
9.656000,0.8974,-0.3546,0.1686,0.980
9.659000,0.8816,-0.3529,0.1713,0.965
9.693000,0.8669,-0.3519,0.1747,0.952
9.694000,0.8530,-0.3519,0.1784,0.940
9.694000,0.8398,-0.3514,0.1804,0.928
9.694000,0.8278,-0.3514,0.1850,0.918
9.694000,0.8141,-0.3507,0.1892,0.906
9.695000,0.7987,-0.3504,0.1911,0.893
9.695000,0.7829,-0.3526,0.1935,0.880
9.695000,0.7665,-0.3561,0.1945,0.867
9.695000,0.7499,-0.3602,0.1918,0.854
9.704000,0.7316,-0.3671,0.1892,0.840
9.705000,0.7120,-0.3761,0.1862,0.826
9.708000,0.6932,-0.3866,0.1862,0.815
9.715000,0.6759,-0.3973,0.1887,0.806
9.716000,0.6619,-0.4059,0.1921,0.800
9.720000,0.6483,-0.4154,0.1950,0.794
9.724000,0.6348,-0.4254,0.1982,0.789
9.728000,0.6214,-0.4357,0.2019,0.785
9.732000,0.6089,-0.4465,0.2048,0.782
9.735000,0.5994,-0.4592,0.2094,0.784
9.740000,0.5916,-0.4709,0.2126,0.785
9.743000,0.5845,-0.4855,0.2163,0.790
9.748000,0.5764,-0.5019,0.2209,0.796
9.751000,0.5654,-0.5195,0.2258,0.800
9.755000,0.5540,-0.5371,0.2326,0.806
9.759000,0.5390,-0.5557,0.2395,0.810
9.787000,0.5261,-0.5732,0.2453,0.816
9.787000,0.5134,-0.5906,0.2500,0.822
9.788000,0.5024,-0.6062,0.2517,0.827
9.788000,0.4919,-0.6219,0.2473,0.831
9.788000,0.4831,-0.6375,0.2414,0.836
9.788000,0.4775,-0.6529,0.2351,0.842
9.789000,0.4748,-0.6673,0.2265,0.850
9.791000,0.4763,-0.6827,0.2165,0.860
9.797000,0.4811,-0.7010,0.2065,0.875
9.800000,0.4897,-0.7164,0.1977,0.890
9.807000,0.5000,-0.7316,0.1882,0.906
9.808000,0.5100,-0.7465,0.1762,0.921
9.812000,0.5183,-0.7601,0.1630,0.934
9.817000,0.5219,-0.7728,0.1479,0.944
9.821000,0.5215,-0.7856,0.1310,0.952
9.823000,0.5168,-0.7970,0.1163,0.957
9.829000,0.5092,-0.8066,0.1046,0.960
9.832000,0.5009,-0.8173,0.0953,0.963
9.836000,0.4924,-0.8290,0.0875,0.968
9.840000,0.4860,-0.8422,0.0812,0.976
9.843000,0.4809,-0.8584,0.0753,0.987
9.849000,0.4770,-0.8750,0.0697,0.999
9.854000,0.4758,-0.8896,0.0648,1.011
9.855000,0.4789,-0.9016,0.0626,1.023
9.860000,0.4865,-0.9109,0.0621,1.035
9.870000,0.4975,-0.9199,0.0631,1.048
9.871000,0.5114,-0.9277,0.0665,1.061
9.872000,0.5266,-0.9343,0.0719,1.075
9.919000,0.5452,-0.9378,0.0795,1.088
9.920000,0.5667,-0.9375,0.0873,1.099
9.920000,0.5904,-0.9368,0.0948,1.111
9.921000,0.6167,-0.9338,0.1034,1.124
9.921000,0.6483,-0.9324,0.1134,1.141
9.921000,0.6812,-0.9292,0.1247,1.159
9.921000,0.7154,-0.9258,0.1352,1.178
9.921000,0.7504,-0.9241,0.1469,1.199
9.922000,0.7851,-0.9229,0.1584,1.222
9.922000,0.8212,-0.9221,0.1672,1.246
9.922000,0.8562,-0.9229,0.1735,1.271
9.922000,0.8904,-0.9260,0.1779,1.297
9.924000,0.9219,-0.9304,0.1794,1.322
9.930000,0.9478,-0.9356,0.1821,1.344
9.932000,0.9707,-0.9407,0.1813,1.364
9.936000,0.9920,-0.9436,0.1769,1.380
9.941000,1.0169,-0.9412,0.1718,1.396
9.943000,1.0470,-0.9304,0.1701,1.411
9.948000,1.0763,-0.9116,0.1730,1.421
9.952000,1.1041,-0.8874,0.1789,1.428
9.956000,1.1339,-0.8579,0.1887,1.434
9.960000,1.1618,-0.8276,0.2009,1.440
9.964000,1.1862,-0.7956,0.2153,1.444
9.969000,1.2072,-0.7648,0.2297,1.447
9.973000,1.2248,-0.7333,0.2444,1.448
9.976000,1.2390,-0.7054,0.2634,1.450
9.981000,1.2532,-0.6773,0.2854,1.453
9.984000,1.2695,-0.6487,0.3108,1.459
9.988000,1.2893,-0.6204,0.3389,1.470
9.993000,1.3150,-0.5908,0.3743,1.489
10.006000,1.3460,-0.5569,0.4164,1.515
10.007000,1.3824,-0.5163,0.4667,1.548
10.007000,1.4234,-0.4699,0.5229,1.588
10.011000,1.4681,-0.4193,0.5825,1.634
10.052000,1.5136,-0.3629,0.6440,1.684
10.053000,1.5612,-0.3011,0.7027,1.738
10.053000,1.6101,-0.2334,0.7577,1.795
10.053000,1.6597,-0.1606,0.8099,1.854
10.053000,1.7103,-0.0846,0.8561,1.914
10.054000,1.7598,-0.0084,0.8962,1.975
10.054000,1.8080,0.0634,0.9262,2.032
10.054000,1.8546,0.1260,0.9399,2.083
10.055000,1.8986,0.1819,0.9358,2.124
10.055000,1.9316,0.2295,0.9133,2.149
10.055000,1.9531,0.2691,0.8737,2.156
10.056000,1.9590,0.3016,0.8182,2.144
10.059000,1.9541,0.3263,0.7459,2.117
10.063000,1.9382,0.3441,0.6580,2.076
10.068000,1.9081,0.3549,0.5563,2.019
10.072000,1.8673,0.3566,0.4496,1.954
10.076000,1.8121,0.3463,0.3416,1.876
10.085000,1.7449,0.3287,0.2368,1.791
10.085000,1.6685,0.3011,0.1347,1.701
10.090000,1.5866,0.2652,0.0369,1.609
10.092000,1.5031,0.2237,-0.0564,1.521
10.121000,1.4200,0.1807,-0.1429,1.439
10.121000,1.3377,0.1384,-0.2215,1.363
10.122000,1.2585,0.0996,-0.2907,1.295
10.122000,1.1816,0.0654,-0.3508,1.234
10.122000,1.1097,0.0351,-0.4023,1.181
10.122000,1.0443,0.0092,-0.4495,1.137
10.122000,0.9866,-0.0126,-0.4888,1.101
10.124000,0.9370,-0.0284,-0.5210,1.073
10.132000,0.8965,-0.0407,-0.5455,1.050
10.133000,0.8654,-0.0487,-0.5623,1.033
10.136000,0.8437,-0.0548,-0.5711,1.020
10.139000,0.8303,-0.0580,-0.5724,1.010
10.144000,0.8217,-0.0595,-0.5675,1.000
10.148000,0.8166,-0.0573,-0.5582,0.991
10.152000,0.8127,-0.0529,-0.5465,0.981
10.155000,0.8100,-0.0448,-0.5301,0.969
10.160000,0.8080,-0.0336,-0.5098,0.956
10.164000,0.8044,-0.0196,-0.4866,0.940
10.168000,0.7995,-0.0023,-0.4583,0.922
10.173000,0.7943,0.0182,-0.4243,0.901
10.175000,0.7914,0.0407,-0.3845,0.881
10.180000,0.7936,0.0671,-0.3425,0.867
10.184000,0.7983,0.0942,-0.2997,0.858
10.189000,0.8027,0.1216,-0.2572,0.852
10.192000,0.8080,0.1501,-0.2157,0.850
10.209000,0.8144,0.1758,-0.1697,0.850
10.213000,0.8215,0.2027,-0.1209,0.855
10.214000,0.8286,0.2303,-0.0718,0.863
10.215000,0.8332,0.2576,-0.0180,0.872
10.216000,0.8381,0.2852,0.0394,0.886
10.216000,0.8437,0.3138,0.0963,0.905
10.253000,0.8525,0.3412,0.1542,0.931
10.254000,0.8640,0.3671,0.2087,0.962
10.255000,0.8786,0.3915,0.2598,0.996
10.255000,0.8992,0.4189,0.3069,1.038
10.255000,0.9287,0.4477,0.3492,1.089
10.255000,0.9661,0.4782,0.3853,1.145
10.256000,1.0093,0.5081,0.4134,1.203
10.256000,1.0562,0.5374,0.4271,1.260
10.257000,1.1073,0.5645,0.4320,1.316
10.257000,1.1601,0.5940,0.4261,1.371
10.259000,1.2148,0.6258,0.4115,1.427
10.265000,1.2688,0.6607,0.3880,1.482
10.268000,1.3133,0.6932,0.3531,1.526
10.272000,1.3479,0.7223,0.3059,1.560
10.276000,1.3694,0.7443,0.2493,1.578
10.279000,1.3795,0.7602,0.1887,1.586
10.284000,1.3778,0.7714,0.1303,1.584
10.287000,1.3672,0.7792,0.0775,1.576
10.297000,1.3565,0.7846,0.0311,1.567
10.298000,1.3489,0.7870,-0.0070,1.562
10.300000,1.3477,0.7885,-0.0381,1.562
10.304000,1.3543,0.7885,-0.0627,1.568
10.308000,1.3702,0.7890,-0.0781,1.583
10.316000,1.3975,0.7861,-0.0869,1.606
10.317000,1.4330,0.7817,-0.0901,1.635
10.320000,1.4696,0.7756,-0.0869,1.664
10.323000,1.5070,0.7660,-0.0784,1.692
10.327000,1.5453,0.7541,-0.0644,1.721
10.361000,1.5791,0.7375,-0.0493,1.743
10.361000,1.6010,0.7191,-0.0332,1.755
10.361000,1.6084,0.7006,-0.0129,1.754
10.362000,1.6030,0.6793,0.0032,1.741
10.362000,1.5881,0.6539,0.0169,1.718
10.362000,1.5676,0.6229,0.0257,1.687
10.362000,1.5473,0.5928,0.0355,1.657
10.362000,1.5317,0.5706,0.0545,1.635
10.365000,1.5224,0.5569,0.0799,1.623
10.368000,1.5263,0.5523,0.1090,1.627
10.372000,1.5363,0.5528,0.1388,1.639
10.375000,1.5502,0.5547,0.1725,1.656
10.380000,1.5686,0.5572,0.2021,1.677
10.384000,1.5898,0.5545,0.2248,1.699
10.388000,1.6128,0.5469,0.2385,1.720
10.391000,1.6331,0.5361,0.2446,1.736
10.396000,1.6497,0.5254,0.2441,1.748
10.400000,1.6660,0.5195,0.2370,1.761
10.404000,1.6834,0.5166,0.2268,1.775
10.408000,1.7071,0.5151,0.2172,1.796
10.416000,1.7388,0.5144,0.2072,1.825
10.419000,1.7730,0.5122,0.1953,1.856
10.420000,1.8048,0.5061,0.1845,1.883
10.423000,1.8292,0.4934,0.1752,1.903
10.428000,1.8451,0.4765,0.1623,1.913
10.461000,1.8517,0.4594,0.1476,1.914
10.464000,1.8510,0.4426,0.1352,1.908
10.464000,1.8444,0.4257,0.1239,1.897
10.465000,1.8327,0.4062,0.1124,1.880
10.465000,1.8195,0.3839,0.0985,1.862
10.465000,1.8043,0.3583,0.0863,1.842
10.465000,1.7809,0.3268,0.0765,1.812
10.466000,1.7489,0.2953,0.0709,1.775
10.466000,1.7100,0.2637,0.0665,1.732
10.468000,1.6655,0.2359,0.0655,1.683
10.472000,1.6184,0.2105,0.0687,1.633
10.475000,1.5717,0.1853,0.0721,1.584
10.480000,1.5326,0.1628,0.0680,1.543
10.484000,1.4980,0.1418,0.0580,1.506
10.491000,1.4657,0.1218,0.0467,1.471
10.492000,1.4339,0.1032,0.0369,1.438
10.497000,1.4027,0.0864,0.0291,1.406
10.500000,1.3702,0.0703,0.0206,1.372
10.504000,1.3355,0.0546,0.0081,1.337
10.507000,1.2993,0.0412,-0.0095,1.300
10.511000,1.2595,0.0317,-0.0290,1.260
10.521000,1.2182,0.0270,-0.0503,1.220
10.522000,1.1772,0.0263,-0.0708,1.180
10.524000,1.1388,0.0277,-0.0894,1.143
10.528000,1.1049,0.0312,-0.1060,1.110
10.560000,1.0758,0.0334,-0.1216,1.083
10.561000,1.0511,0.0346,-0.1387,1.061
10.562000,1.0247,0.0326,-0.1568,1.037
10.564000,0.9961,0.0287,-0.1756,1.012
10.564000,0.9617,0.0221,-0.1922,0.981
10.564000,0.9209,0.0153,-0.2093,0.945
10.565000,0.8767,0.0082,-0.2279,0.906
10.565000,0.8293,0.0026,-0.2469,0.865
10.565000,0.7775,-0.0047,-0.2616,0.820
10.572000,0.7220,-0.0109,-0.2719,0.772
10.572000,0.6671,-0.0145,-0.2785,0.723
10.577000,0.6126,-0.0192,-0.2833,0.675
10.582000,0.5593,-0.0238,-0.2892,0.630
10.584000,0.5070,-0.0302,-0.2934,0.587
10.588000,0.4570,-0.0390,-0.2919,0.544
10.592000,0.4127,-0.0475,-0.2848,0.504
10.596000,0.3754,-0.0539,-0.2665,0.463
10.600000,0.3485,-0.0578,-0.2425,0.428
10.604000,0.3280,-0.0595,-0.2181,0.398
10.608000,0.3150,-0.0600,-0.1915,0.373
10.613000,0.3133,-0.0575,-0.1627,0.358
10.616000,0.3258,-0.0499,-0.1294,0.354
10.620000,0.3478,-0.0358,-0.0928,0.362
10.624000,0.3761,-0.0162,-0.0537,0.380
10.628000,0.4066,0.0028,-0.0126,0.407
10.643000,0.4333,0.0221,0.0282,0.435
10.644000,0.4548,0.0400,0.0653,0.461
10.645000,0.4684,0.0576,0.0980,0.482
10.645000,0.4746,0.0761,0.1212,0.496
10.649000,0.4736,0.0942,0.1320,0.501
10.653000,0.4643,0.1089,0.1210,0.492
10.656000,0.4499,0.1191,0.0914,0.474
10.659000,0.4357,0.1238,0.0479,0.455
10.689000,0.4259,0.1247,-0.0041,0.444
10.691000,0.4220,0.1223,-0.0596,0.443
10.691000,0.4230,0.1162,-0.1160,0.454
10.692000,0.4281,0.1103,-0.1722,0.474
10.692000,0.4396,0.1049,-0.2235,0.504
10.692000,0.4579,0.1020,-0.2675,0.540
10.692000,0.4829,0.1045,-0.3073,0.582
10.693000,0.5129,0.1111,-0.3405,0.626
10.700000,0.5447,0.1208,-0.3664,0.667
10.701000,0.5733,0.1340,-0.3837,0.703
10.704000,0.5940,0.1506,-0.3933,0.728
10.707000,0.6048,0.1704,-0.4013,0.746
10.713000,0.6067,0.1931,-0.4067,0.756
10.717000,0.6011,0.2142,-0.4040,0.755
10.721000,0.5913,0.2313,-0.3913,0.746
10.724000,0.5808,0.2432,-0.3750,0.733
10.728000,0.5725,0.2525,-0.3574,0.721
10.733000,0.5671,0.2603,-0.3417,0.711
10.736000,0.5625,0.2672,-0.3266,0.703
10.740000,0.5554,0.2757,-0.3107,0.694
10.743000,0.5486,0.2843,-0.2970,0.686
10.749000,0.5415,0.2904,-0.2858,0.678
10.752000,0.5347,0.2918,-0.2750,0.668
10.755000,0.5278,0.2892,-0.2643,0.657
10.760000,0.5210,0.2843,-0.2538,0.645
10.794000,0.5136,0.2774,-0.2464,0.634
10.795000,0.5044,0.2716,-0.2430,0.622
10.795000,0.4936,0.2681,-0.2467,0.614
10.796000,0.4831,0.2679,-0.2560,0.609
10.796000,0.4716,0.2713,-0.2711,0.608
10.796000,0.4565,0.2764,-0.2916,0.608
10.796000,0.4389,0.2821,-0.3127,0.608
10.797000,0.4191,0.2872,-0.3307,0.606
10.797000,0.3986,0.2928,-0.3442,0.603
10.801000,0.3820,0.2994,-0.3503,0.599
10.803000,0.3761,0.3077,-0.3510,0.599
10.807000,0.3820,0.3172,-0.3447,0.604
10.813000,0.4020,0.3295,-0.3273,0.614
10.817000,0.4320,0.3451,-0.3019,0.630
10.819000,0.4675,0.3605,-0.2709,0.650
10.823000,0.5026,0.3747,-0.2389,0.671
10.827000,0.5349,0.3847,-0.2081,0.691
10.833000,0.5649,0.3925,-0.1795,0.711
10.836000,0.5962,0.3986,-0.1541,0.734
10.840000,0.6272,0.4045,-0.1350,0.758
10.844000,0.6524,0.4096,-0.1221,0.780
10.849000,0.6702,0.4157,-0.1177,0.797
10.853000,0.6803,0.4216,-0.1238,0.810
10.856000,0.6837,0.4287,-0.1451,0.820
10.860000,0.6822,0.4348,-0.1761,0.828
10.896000,0.6754,0.4399,-0.2174,0.835
10.898000,0.6656,0.4409,-0.2655,0.841
10.899000,0.6541,0.4401,-0.3156,0.849
10.899000,0.6407,0.4394,-0.3622,0.857
10.899000,0.6272,0.4387,-0.4065,0.867
10.899000,0.6150,0.4384,-0.4385,0.873
10.900000,0.6050,0.4382,-0.4561,0.875
10.900000,0.5979,0.4387,-0.4671,0.876
10.900000,0.5960,0.4411,-0.4690,0.877
10.901000,0.5989,0.4497,-0.4507,0.874
10.904000,0.6055,0.4629,-0.4204,0.870
10.907000,0.6082,0.4756,-0.3872,0.864
10.913000,0.6092,0.4851,-0.3500,0.854
10.916000,0.6092,0.4927,-0.3119,0.843
10.920000,0.6101,0.4997,-0.2741,0.835
10.924000,0.6101,0.5059,-0.2367,0.827
10.928000,0.6106,0.5110,-0.1995,0.821
10.931000,0.6155,0.5173,-0.1673,0.821
10.935000,0.6290,0.5249,-0.1387,0.831
10.941000,0.6546,0.5354,-0.1165,0.854
10.944000,0.6888,0.5493,-0.0960,0.886
10.955000,0.7296,0.5684,-0.0786,0.928
10.956000,0.7741,0.5904,-0.0713,0.976
10.956000,0.8105,0.6092,-0.0820,1.017
10.961000,0.8293,0.6253,-0.0916,1.043
11.005000,0.8356,0.6322,-0.1048,1.053
11.005000,0.8320,0.6287,-0.1297,1.051
11.006000,0.8166,0.6158,-0.1614,1.035
11.006000,0.7902,0.5955,-0.1917,1.008
11.006000,0.7555,0.5740,-0.2152,0.973
11.007000,0.7145,0.5493,-0.2394,0.932
11.008000,0.6724,0.5281,-0.2516,0.891
11.008000,0.6321,0.5110,-0.2643,0.855
11.009000,0.6001,0.4985,-0.2799,0.829
11.009000,0.5762,0.4900,-0.2951,0.812
11.009000,0.5623,0.4868,-0.3029,0.803
11.010000,0.5571,0.4873,-0.3112,0.803
11.022000,0.5610,0.4917,-0.3227,0.813
11.022000,0.5740,0.5000,-0.3290,0.829
11.024000,0.5945,0.5090,-0.3310,0.850
11.025000,0.6216,0.5142,-0.3317,0.872
11.028000,0.6527,0.5137,-0.3346,0.895
11.031000,0.6856,0.5124,-0.3461,0.923
11.036000,0.7130,0.5139,-0.3525,0.947
11.039000,0.7391,0.5156,-0.3632,0.972
11.043000,0.7707,0.5198,-0.3776,1.003
11.048000,0.8102,0.5259,-0.3984,1.045
11.051000,0.8566,0.5335,-0.4197,1.093
11.055000,0.9058,0.5408,-0.4380,1.142
11.059000,0.9546,0.5440,-0.4580,1.190
11.066000,1.0018,0.5386,-0.4781,1.234
11.067000,1.0409,0.5247,-0.4937,1.266
11.071000,1.0702,0.5085,-0.4973,1.285
11.075000,1.0900,0.4961,-0.4876,1.293
11.107000,1.1078,0.4883,-0.4678,1.298
11.107000,1.1234,0.4829,-0.4446,1.301
11.107000,1.1398,0.4792,-0.4226,1.307
11.107000,1.1635,0.4770,-0.4030,1.321
11.108000,1.2016,0.4743,-0.3894,1.349
11.108000,1.2409,0.4721,-0.3730,1.379
11.108000,1.2786,0.4800,-0.3427,1.408
11.108000,1.3120,0.4946,-0.2963,1.433
11.111000,1.3379,0.5117,-0.2394,1.452
11.117000,1.3543,0.5264,-0.1771,1.464
11.119000,1.3653,0.5330,-0.1006,1.469
11.124000,1.3694,0.5288,-0.0102,1.468
11.127000,1.3633,0.5076,0.0841,1.457
11.131000,1.3440,0.4677,0.1760,1.434
11.136000,1.3120,0.4137,0.2651,1.401
11.139000,1.2695,0.3529,0.3484,1.363
11.143000,1.2131,0.2896,0.4149,1.314
11.148000,1.1457,0.2266,0.4708,1.259
11.152000,1.0682,0.1648,0.5185,1.199
11.156000,0.9878,0.1067,0.5568,1.139
11.159000,0.9111,0.0502,0.5959,1.090
11.166000,0.8430,-0.0016,0.6428,1.060
11.168000,0.7902,-0.0455,0.6968,1.055
11.172000,0.7555,-0.0800,0.7530,1.070
11.175000,0.7364,-0.1047,0.8016,1.094
11.215000,0.7340,-0.1147,0.8383,1.120
11.216000,0.7484,-0.1103,0.8566,1.143
11.216000,0.7758,-0.0956,0.8466,1.152
11.216000,0.8122,-0.0729,0.8207,1.157
11.216000,0.8535,-0.0448,0.7804,1.157
11.217000,0.8965,-0.0126,0.7330,1.158
11.217000,0.9397,0.0231,0.6829,1.162
11.217000,0.9820,0.0568,0.6260,1.166
11.217000,1.0181,0.0834,0.5703,1.170
11.217000,1.0426,0.0996,0.5241,1.171
11.221000,1.0553,0.1020,0.4782,1.163
11.224000,1.0592,0.0947,0.4288,1.147
11.228000,1.0599,0.0805,0.3743,1.127
11.232000,1.0611,0.0612,0.3118,1.108
11.235000,1.0670,0.0453,0.2519,1.097
11.239000,1.0741,0.0334,0.1896,1.091
11.243000,1.0763,0.0219,0.1183,1.083
11.249000,1.0743,0.0114,0.0399,1.075
11.252000,1.0663,0.0001,-0.0410,1.067
11.256000,1.0523,-0.0091,-0.1260,1.060
11.260000,1.0306,-0.0170,-0.2093,1.052
11.264000,0.9979,-0.0216,-0.2965,1.041
11.268000,0.9595,-0.0289,-0.3962,1.038
11.271000,0.9167,-0.0377,-0.5003,1.045
11.276000,0.8774,-0.0460,-0.6041,1.066
11.283000,0.8403,-0.0517,-0.7101,1.101
11.283000,0.8058,-0.0531,-0.8147,1.147
11.287000,0.7741,-0.0521,-0.9056,1.192
11.293000,0.7465,-0.0480,-0.9777,1.231
11.318000,0.7247,-0.0399,-1.0341,1.263
11.318000,0.7137,-0.0267,-1.0619,1.280
11.318000,0.7162,-0.0121,-1.0595,1.279
11.318000,0.7286,-0.0013,-1.0397,1.270
11.318000,0.7455,0.0050,-0.9996,1.247
11.318000,0.7584,0.0050,-0.9466,1.213
11.319000,0.7643,0.0023,-0.8775,1.164
11.323000,0.7636,-0.0023,-0.8064,1.111
11.327000,0.7582,-0.0082,-0.7360,1.057
11.333000,0.7514,-0.0148,-0.6715,1.008
11.336000,0.7457,-0.0211,-0.5980,0.956
11.340000,0.7423,-0.0284,-0.5169,0.905
11.344000,0.7372,-0.0419,-0.4351,0.857
11.348000,0.7259,-0.0612,-0.3642,0.814
11.355000,0.7081,-0.0846,-0.2916,0.770
11.356000,0.6913,-0.1071,-0.2223,0.734
11.359000,0.6771,-0.1245,-0.1634,0.708
11.363000,0.6612,-0.1396,-0.1231,0.687
11.367000,0.6431,-0.1491,-0.0989,0.668
11.372000,0.6265,-0.1513,-0.0874,0.650
11.376000,0.6123,-0.1516,-0.0955,0.638
11.384000,0.6060,-0.1455,-0.1272,0.636
11.384000,0.6104,-0.1328,-0.1788,0.650
11.388000,0.6255,-0.1110,-0.2394,0.679
11.392000,0.6429,-0.0854,-0.3034,0.716
11.415000,0.6632,-0.0585,-0.3637,0.759
11.416000,0.6807,-0.0333,-0.4128,0.797
11.416000,0.6881,-0.0135,-0.4592,0.827
11.417000,0.6851,-0.0006,-0.5096,0.854
11.417000,0.6712,0.0099,-0.5650,0.877
11.417000,0.6519,0.0194,-0.6173,0.898
11.420000,0.6292,0.0270,-0.6637,0.915
11.423000,0.6084,0.0304,-0.6984,0.927
11.428000,0.5901,0.0285,-0.7236,0.934
11.432000,0.5791,0.0253,-0.7395,0.940
11.436000,0.5740,0.0216,-0.7321,0.931
11.439000,0.5730,0.0165,-0.7077,0.911
11.443000,0.5798,0.0092,-0.6647,0.882
11.448000,0.5965,-0.0001,-0.6139,0.856
11.452000,0.6133,-0.0084,-0.5582,0.829
11.456000,0.6265,-0.0175,-0.5037,0.804
11.459000,0.6336,-0.0282,-0.4517,0.779
11.464000,0.6360,-0.0385,-0.4016,0.753
11.467000,0.6329,-0.0455,-0.3554,0.727
11.471000,0.6258,-0.0453,-0.3168,0.703
11.475000,0.6177,-0.0411,-0.2806,0.680
11.479000,0.6148,-0.0304,-0.2489,0.664
11.484000,0.6184,-0.0155,-0.2245,0.658
11.487000,0.6290,0.0053,-0.2039,0.661
11.491000,0.6448,0.0304,-0.1837,0.671
11.498000,0.6636,0.0583,-0.1712,0.688
11.499000,0.6805,0.0825,-0.1695,0.706
11.504000,0.6930,0.1047,-0.1785,0.723
11.507000,0.6993,0.1220,-0.1966,0.737
11.520000,0.7027,0.1360,-0.2220,0.749
11.521000,0.7013,0.1465,-0.2438,0.757
